date,shanghai,beijing,guangzhou,shenzhen
20190101,42.583333333333336,53.0,40.208333333333336,45.5
20190102,87.70833333333333,65.25,33.541666666666664,44.25
20190103,69.66666666666667,163.875,35.916666666666664,46.166666666666664
20190104,33.166666666666664,49.458333333333336,66.75,62.708333333333336
20190105,45.333333333333336,31.25,54.208333333333336,90.79166666666667
20190106,40.416666666666664,85.125,27.5,43.833333333333336
20190107,40.375,57.625,64.29166666666667,62.708333333333336
20190108,74.0,31.5,37.041666666666664,64.0
20190109,36.208333333333336,59.708333333333336,40.208333333333336,53.25
20190110,26.583333333333332,104.33333333333333,78.20833333333333,56.041666666666664
20190111,28.083333333333332,136.95833333333334,117.16666666666667,63.791666666666664
20190112,56.458333333333336,241.20833333333334,70.5,92.70833333333333
20190113,102.79166666666667,159.45833333333334,71.83333333333333,51.208333333333336
20190114,98.625,154.66666666666666,76.45833333333333,51.5
20190115,140.5,54.5,75.0,49.25
20190116,52.291666666666664,60.291666666666664,35.041666666666664,43.208333333333336
20190117,99.29166666666667,66.04166666666667,42.916666666666664,46.708333333333336
20190118,110.83333333333333,86.45833333333333,51.291666666666664,54.291666666666664
20190119,101.75,34.625,91.5,62.916666666666664
20190120,132.04166666666666,34.75,93.41666666666667,58.75
20190121,61.875,53.916666666666664,45.5,50.0
20190122,110.04166666666667,60.875,91.0,81.41666666666667
20190123,124.70833333333333,47.791666666666664,68.58333333333333,70.66666666666667
20190124,132.33333333333334,80.33333333333333,87.83333333333333,72.58333333333333
20190125,49.333333333333336,35.75,117.125,63.375
20190126,35.25,35.958333333333336,64.29166666666667,66.41666666666667
20190127,38.0,90.33333333333333,81.625,63.75
20190128,71.70833333333333,52.083333333333336,87.45833333333333,45.166666666666664
20190129,75.04166666666667,135.95833333333334,83.375,47.541666666666664
20190130,49.75,74.25,59.291666666666664,44.041666666666664
20190131,40.666666666666664,33.625,47.416666666666664,43.875
20190201,80.375,67.125,32.416666666666664,38.166666666666664
20190202,77.375,138.625,45.958333333333336,46.041666666666664
20190203,86.78260869565217,117.08695652173913,47.21739130434783,50.78260869565217
20190204,132.41666666666666,77.33333333333333,50.958333333333336,47.291666666666664
20190205,61.666666666666664,153.29166666666666,52.666666666666664,48.916666666666664
20190206,64.875,83.33333333333333,47.916666666666664,51.916666666666664
20190207,46.916666666666664,35.333333333333336,32.0,33.083333333333336
20190208,34.125,41.625,30.958333333333332,33.541666666666664
20190209,36.541666666666664,31.041666666666668,34.791666666666664,35.958333333333336
20190210,33.958333333333336,39.083333333333336,26.166666666666668,30.0
20190211,41.625,55.583333333333336,15.291666666666666,28.916666666666668
20190212,37.083333333333336,49.458333333333336,33.125,31.083333333333332
20190213,45.5,39.916666666666664,55.333333333333336,37.375
20190214,47.166666666666664,70.45833333333333,44.625,33.75
20190215,30.583333333333332,35.791666666666664,44.666666666666664,31.25
20190216,58.291666666666664,32.375,40.333333333333336,31.75
20190217,44.666666666666664,33.666666666666664,49.416666666666664,32.041666666666664
20190218,30.291666666666668,42.541666666666664,29.0,29.125
20190219,43.083333333333336,115.5,34.875,27.875
20190220,64.16666666666667,58.291666666666664,43.791666666666664,36.291666666666664
20190221,75.29166666666667,120.33333333333333,32.166666666666664,33.916666666666664
20190222,62.083333333333336,125.79166666666667,22.083333333333332,31.666666666666668
20190223,160.16666666666666,168.0,20.916666666666668,34.458333333333336
20190224,142.95833333333334,110.20833333333333,17.166666666666668,25.75
20190225,107.58333333333333,70.41666666666667,31.333333333333332,41.166666666666664
20190226,62.916666666666664,71.54166666666667,41.333333333333336,50.458333333333336
20190227,42.791666666666664,118.66666666666667,80.125,49.0
20190228,46.083333333333336,106.375,79.79166666666667,45.458333333333336
20190301,119.5,150.625,59.083333333333336,36.166666666666664
20190302,71.625,235.45833333333334,48.916666666666664,36.541666666666664
20190303,99.54166666666667,212.08333333333334,32.291666666666664,37.0
20190304,125.5,141.33333333333334,41.208333333333336,37.791666666666664
20190305,112.33333333333333,126.75,33.541666666666664,42.125
20190306,92.21739130434783,35.65217391304348,19.91304347826087,36.52173913043478
20190307,106.91666666666667,37.583333333333336,19.125,24.833333333333332
20190308,42.541666666666664,81.79166666666667,21.041666666666668,30.791666666666668
20190309,48.125,111.25,21.958333333333332,32.083333333333336
20190310,71.66666666666667,143.25,23.75,30.291666666666668
20190311,97.04166666666667,51.5,50.083333333333336,40.083333333333336
20190312,116.25,36.208333333333336,82.95833333333333,50.5
20190313,60.833333333333336,34.208333333333336,75.54166666666667,57.041666666666664
20190314,39.708333333333336,39.375,45.166666666666664,55.583333333333336
20190315,63.958333333333336,48.0,45.5,49.083333333333336
20190316,67.66666666666667,56.166666666666664,69.08333333333333,52.916666666666664
20190317,107.79166666666667,75.875,66.91666666666667,56.333333333333336
20190318,57.791666666666664,130.08333333333334,85.54166666666667,52.333333333333336
20190319,61.5,168.25,66.33333333333333,48.0
20190320,57.125,93.375,52.291666666666664,51.333333333333336
20190321,77.65217391304348,38.391304347826086,44.43478260869565,37.869565217391305
20190322,42.958333333333336,35.041666666666664,51.458333333333336,35.875
20190323,49.083333333333336,41.791666666666664,30.5,31.333333333333332
20190324,58.125,68.125,25.083333333333332,30.083333333333332
20190325,76.70833333333333,54.75,35.125,41.791666666666664
20190326,86.45833333333333,84.58333333333333,71.125,49.833333333333336
20190327,66.33333333333333,103.20833333333333,55.5,41.833333333333336
20190328,88.3913043478261,59.56521739130435,57.608695652173914,44.608695652173914
20190329,67.41666666666667,73.54166666666667,51.166666666666664,37.458333333333336
20190330,84.66666666666667,36.666666666666664,51.541666666666664,41.208333333333336
20190331,52.125,33.916666666666664,51.625,47.958333333333336
20190401,55.708333333333336,39.458333333333336,31.5,56.833333333333336
20190402,59.166666666666664,57.958333333333336,52.583333333333336,45.333333333333336
20190403,70.625,80.20833333333333,59.875,44.625
20190404,57.041666666666664,106.20833333333333,45.958333333333336,43.666666666666664
20190405,90.16666666666667,210.54166666666666,52.541666666666664,61.958333333333336
20190406,93.875,137.5,65.70833333333333,71.79166666666667
20190407,115.875,76.79166666666667,50.708333333333336,35.0
20190408,107.08333333333333,62.541666666666664,43.708333333333336,30.833333333333332
20190409,57.083333333333336,38.75,36.291666666666664,29.083333333333332
20190410,39.375,44.0,49.041666666666664,34.083333333333336
20190411,45.166666666666664,61.875,39.125,36.333333333333336
20190412,82.0,82.0,24.833333333333332,28.041666666666668
20190413,55.375,113.16666666666667,36.208333333333336,41.5
20190414,61.791666666666664,53.666666666666664,45.291666666666664,36.458333333333336
20190415,66.08333333333333,76.66666666666667,26.541666666666668,49.791666666666664
20190416,53.041666666666664,98.66666666666667,32.0,45.625
20190417,64.625,141.0,55.583333333333336,46.416666666666664
20190418,82.625,124.41666666666667,41.958333333333336,46.166666666666664
20190419,59.333333333333336,59.916666666666664,30.75,34.5
20190420,34.208333333333336,54.291666666666664,29.791666666666668,37.708333333333336
20190421,38.708333333333336,112.79166666666667,42.666666666666664,34.875
20190422,29.125,127.70833333333333,33.875,32.375
20190423,63.083333333333336,127.16666666666667,42.375,32.25
20190424,128.125,66.66666666666667,40.416666666666664,32.791666666666664
20190425,53.541666666666664,38.541666666666664,46.791666666666664,38.541666666666664
20190426,44.25,44.25,48.458333333333336,41.208333333333336
20190427,51.375,56.416666666666664,32.416666666666664,43.75
20190428,51.375,64.75,42.333333333333336,43.291666666666664
20190429,50.958333333333336,135.33333333333334,45.166666666666664,37.666666666666664
20190430,39.25,94.29166666666667,35.333333333333336,36.916666666666664
20190501,92.75,42.083333333333336,29.0,44.541666666666664
20190502,74.25,59.375,28.541666666666668,39.833333333333336
20190503,66.58333333333333,82.08333333333333,36.5,47.5
20190504,70.45833333333333,90.95833333333333,59.083333333333336,54.208333333333336
20190505,77.54166666666667,56.625,23.541666666666668,42.583333333333336
20190506,56.708333333333336,43.0,18.666666666666668,33.416666666666664
20190507,55.25,52.458333333333336,21.875,32.25
20190508,55.791666666666664,68.54166666666667,22.25,37.958333333333336
20190509,81.04166666666667,66.16666666666667,23.916666666666668,34.458333333333336
20190510,76.04347826086956,94.65217391304348,46.130434782608695,43.391304347826086
20190511,92.95833333333333,117.41666666666667,98.91666666666667,53.708333333333336
20190512,76.16666666666667,166.04166666666666,78.08333333333333,44.0
20190513,50.541666666666664,58.75,57.458333333333336,44.666666666666664
20190514,51.583333333333336,84.04166666666667,51.875,33.25
20190515,32.833333333333336,133.0,38.416666666666664,32.458333333333336
20190516,60.833333333333336,111.91666666666667,45.583333333333336,39.416666666666664
20190517,34.416666666666664,124.33333333333333,45.5,36.791666666666664
20190518,55.5,56.208333333333336,48.416666666666664,36.916666666666664
20190519,77.83333333333333,64.29166666666667,47.541666666666664,39.625
20190520,66.33333333333333,48.333333333333336,38.833333333333336,42.166666666666664
20190521,83.83333333333333,44.333333333333336,54.041666666666664,46.458333333333336
20190522,102.29166666666667,58.5,61.041666666666664,57.0
20190523,134.95833333333334,105.04166666666667,38.791666666666664,48.291666666666664
20190524,92.29166666666667,99.91666666666667,46.083333333333336,49.666666666666664
20190525,55.875,115.70833333333333,36.875,38.458333333333336
20190526,42.208333333333336,65.16666666666667,27.75,27.041666666666668
20190527,50.25,44.666666666666664,29.458333333333332,26.083333333333332
20190528,51.333333333333336,46.5,31.458333333333332,26.416666666666668
20190529,52.75,74.08333333333333,25.916666666666668,34.083333333333336
20190530,53.416666666666664,60.541666666666664,34.833333333333336,42.916666666666664
20190531,71.29166666666667,30.875,36.125,29.458333333333332
20190601,50.416666666666664,63.291666666666664,32.75,23.333333333333332
20190602,51.083333333333336,75.04166666666667,21.5,21.0
20190603,51.458333333333336,62.708333333333336,31.125,23.083333333333332
20190604,54.791666666666664,69.16666666666667,32.416666666666664,24.583333333333332
20190605,61.0,60.833333333333336,26.25,23.416666666666668
20190606,37.833333333333336,68.29166666666667,24.791666666666668,26.666666666666668
20190607,50.875,88.5,29.625,25.083333333333332
20190608,61.166666666666664,70.58333333333333,26.583333333333332,23.791666666666668
20190609,64.58333333333333,40.583333333333336,27.333333333333332,24.208333333333332
20190610,62.208333333333336,68.29166666666667,29.458333333333332,27.458333333333332
20190611,22.333333333333332,59.625,26.5,20.125
20190612,28.958333333333332,65.125,36.333333333333336,25.458333333333332
20190613,23.458333333333332,50.541666666666664,28.416666666666668,19.75
20190614,24.0,50.208333333333336,34.708333333333336,31.125
20190615,64.45833333333333,59.0,50.5,37.125
20190616,50.25,25.083333333333332,49.541666666666664,39.25
20190617,31.416666666666668,27.083333333333332,41.708333333333336,28.958333333333332
20190618,31.666666666666668,102.41666666666667,21.041666666666668,17.375
20190619,44.166666666666664,104.75,29.041666666666668,19.916666666666668
20190620,32.65217391304348,101.65217391304348,27.391304347826086,18.130434782608695
20190621,29.0,83.33333333333333,28.833333333333332,17.083333333333332
20190622,41.125,60.083333333333336,31.041666666666668,17.5
20190623,39.958333333333336,91.20833333333333,28.791666666666668,18.5
20190624,39.708333333333336,84.5,28.75,19.625
20190625,26.52173913043478,97.21739130434783,43.95652173913044,21.782608695652176
20190626,27.416666666666668,85.95833333333333,32.875,23.208333333333332
20190627,48.375,84.875,37.791666666666664,23.375
20190628,66.625,55.333333333333336,38.125,24.375
20190629,54.625,36.75,40.375,21.875
20190630,35.666666666666664,25.958333333333332,44.333333333333336,23.791666666666668
20190701,31.625,35.0,40.666666666666664,19.375
20190702,31.916666666666668,61.458333333333336,28.875,18.5
20190703,38.125,54.5,21.291666666666668,17.625
20190704,52.208333333333336,86.58333333333333,24.458333333333332,24.416666666666668
20190705,52.166666666666664,50.125,31.125,21.125
20190706,54.75,21.875,34.25,21.958333333333332
20190707,53.75,26.583333333333332,31.041666666666668,20.916666666666668
20190708,74.75,46.625,33.875,26.916666666666668
20190709,23.291666666666668,44.875,33.333333333333336,29.5
20190710,24.916666666666668,63.333333333333336,24.791666666666668,26.708333333333332
20190711,46.666666666666664,49.916666666666664,36.833333333333336,24.5
20190712,40.958333333333336,49.291666666666664,34.208333333333336,30.5
20190713,25.208333333333332,68.29166666666667,39.916666666666664,33.333333333333336
20190714,47.375,39.875,39.625,34.0
20190715,36.875,75.79166666666667,45.458333333333336,33.583333333333336
20190716,27.375,62.458333333333336,60.125,39.041666666666664
20190717,32.416666666666664,49.625,69.16666666666667,67.91666666666667
20190718,20.608695652173914,82.21739130434783,53.65217391304348,67.17391304347827
20190719,18.583333333333332,79.25,48.125,35.791666666666664
20190720,34.666666666666664,79.16666666666667,45.0,24.375
20190721,58.375,100.66666666666667,34.166666666666664,24.333333333333332
20190722,48.791666666666664,104.66666666666667,40.375,24.291666666666668
20190723,47.041666666666664,49.875,31.916666666666668,19.75
20190724,48.791666666666664,54.416666666666664,32.375,20.416666666666668
20190725,54.208333333333336,61.583333333333336,35.916666666666664,19.916666666666668
20190726,67.33333333333333,72.5,35.208333333333336,23.166666666666668
20190727,54.875,126.66666666666667,38.291666666666664,23.791666666666668
20190728,36.208333333333336,77.41666666666667,33.083333333333336,19.708333333333332
20190729,33.5,26.958333333333332,35.708333333333336,16.333333333333332
20190730,36.541666666666664,50.791666666666664,20.583333333333332,17.791666666666668
20190731,27.208333333333332,60.291666666666664,18.666666666666668,15.625
20190801,23.708333333333332,71.54166666666667,13.625,19.0
20190802,21.458333333333332,47.833333333333336,20.541666666666668,17.833333333333332
20190803,24.458333333333332,58.875,19.416666666666668,17.416666666666668
20190804,17.625,54.5,31.416666666666668,29.5
20190805,23.227272727272727,42.90909090909091,68.9090909090909,28.954545454545453
20190806,27.5,58.81818181818182,45.63636363636363,25.0
20190807,39.43478260869565,39.34782608695652,60.608695652173914,31.52173913043478
20190808,25.833333333333332,58.458333333333336,47.333333333333336,62.791666666666664
20190809,25.90909090909091,62.36363636363637,52.09090909090909,65.77272727272727
20190810,22.347826086956523,34.21739130434783,56.0,43.73913043478261
20190811,17.583333333333332,25.291666666666668,48.791666666666664,28.916666666666668
20190812,36.17391304347826,22.956521739130434,41.391304347826086,29.91304347826087
20190813,51.1875,21.4375,37.375,27.75
20190814,70.57894736842105,30.789473684210527,50.78947368421053,34.89473684210526
20190815,70.83333333333333,46.5,47.541666666666664,32.25
20190816,77.0,25.875,46.083333333333336,30.041666666666668
20190817,96.29166666666667,28.791666666666668,35.583333333333336,25.083333333333332
20190818,62.125,41.666666666666664,23.291666666666668,18.625
20190819,37.5,73.91666666666667,45.958333333333336,43.041666666666664
20190820,31.791666666666668,70.125,42.0,35.958333333333336
20190821,46.21052631578947,45.526315789473685,59.8421052631579,37.10526315789474
20190822,60.5,32.333333333333336,88.16666666666667,47.5
20190823,53.0,28.0,44.0,47.0
20190825,25.6,52.86666666666667,47.8,38.13333333333333
20190826,33.875,98.0,25.833333333333332,21.625
20190827,46.875,52.583333333333336,29.166666666666668,20.208333333333332
20190828,33.13636363636363,26.772727272727273,44.40909090909091,44.22727272727273
20190829,34.208333333333336,20.75,37.625,19.291666666666668
20190830,79.0,40.0,29.0,20.0
20190831,70.8695652173913,42.0,23.695652173913043,18.565217391304348
20190901,27.2,55.666666666666664,20.6,22.933333333333334
20190902,23.958333333333332,64.875,16.0,16.541666666666668
20190903,36.81818181818182,99.45454545454545,23.727272727272727,28.454545454545453
20190904,45.04545454545455,82.63636363636364,24.681818181818183,20.727272727272727
20190905,22.75,82.91666666666667,22.916666666666668,19.25
20190906,15.041666666666666,87.75,34.666666666666664,22.625
20190907,35.083333333333336,87.29166666666667,61.5,53.875
20190908,54.0,72.58333333333333,67.33333333333333,43.291666666666664
20190909,40.583333333333336,92.0,54.375,35.958333333333336
20190910,59.375,20.541666666666668,45.416666666666664,23.541666666666668
20190911,49.26086956521739,27.434782608695652,59.26086956521739,28.91304347826087
20190912,32.5,32.0,62.916666666666664,42.75
20190913,30.5,38.625,46.708333333333336,27.625
20190914,29.608695652173914,29.217391304347824,32.04347826086956,27.347826086956523
