date,shanghai,beijing,guangzhou,shenzhen
20150102,100.29166666666667,67.0,73.70833333333333,82.58333333333333
20150103,132.125,194.125,134.125,68.58333333333333
20150104,191.33333333333334,217.66666666666666,92.16666666666667,62.666666666666664
20150105,111.31818181818181,154.86363636363637,82.0,56.45454545454545
20150106,132.6818181818182,53.36363636363637,111.0909090909091,62.27272727272727
20150107,56.25,85.375,61.75,68.25
20150108,94.0952380952381,162.57142857142858,62.476190476190474,61.285714285714285
20150109,191.43478260869566,99.04347826086956,77.73913043478261,91.43478260869566
20150110,238.79166666666666,191.04166666666666,79.04166666666667,94.04166666666667
20150111,256.0869565217391,56.34782608695652,75.26086956521739,96.95652173913044
20150112,40.8,154.0,48.6,70.7
20150113,33.208333333333336,203.29166666666666,24.125,28.958333333333332
20150114,34.91304347826087,264.9130434782609,37.65217391304348,37.04347826086956
20150115,97.6086956521739,372.7826086956522,61.21739130434783,56.82608695652174
20150116,143.95454545454547,138.22727272727272,84.54545454545455,75.18181818181819
20150117,108.66666666666667,83.41666666666667,68.125,70.75
20150118,121.95,112.15,100.65,95.1
20150119,131.08695652173913,66.17391304347827,89.26086956521739,91.91304347826087
20150120,63.0,112.375,175.54166666666666,88.375
20150121,134.0,33.130434782608695,163.3913043478261,132.82608695652175
20150122,164.70833333333334,129.45833333333334,80.33333333333333,89.625
20150123,142.1,244.25,87.95,75.8
20150124,147.04347826086956,130.43478260869566,99.21739130434783,71.0
20150125,153.0,175.33333333333334,93.29166666666667,66.29166666666667
20150126,139.13636363636363,136.3181818181818,92.31818181818181,72.5909090909091
20150127,72.25,33.125,88.125,65.0
20150128,34.17391304347826,52.30434782608695,69.26086956521739,44.04347826086956
20150129,25.0,89.36363636363636,72.22727272727273,53.81818181818182
20150130,93.95652173913044,27.652173913043477,51.17391304347826,61.17391304347826
20150131,51.166666666666664,43.291666666666664,51.625,61.083333333333336
20150201,37.125,103.29166666666667,59.083333333333336,70.0
20150202,40.833333333333336,183.70833333333334,74.5,74.25
20150203,52.47826086956522,155.8695652173913,107.34782608695652,69.69565217391305
20150204,215.6086956521739,36.869565217391305,68.56521739130434,72.3913043478261
20150205,132.34782608695653,45.391304347826086,58.65217391304348,58.43478260869565
20150206,97.3913043478261,88.95652173913044,117.17391304347827,102.78260869565217
20150207,143.47826086956522,37.34782608695652,129.56521739130434,102.1304347826087
20150208,73.0,44.666666666666664,88.91666666666667,84.5
20150209,42.583333333333336,143.70833333333334,96.58333333333333,97.75
20150210,79.125,162.5,125.125,73.54166666666667
20150211,102.43478260869566,62.0,146.1304347826087,106.8695652173913
20150212,209.20833333333334,50.208333333333336,149.5,135.375
20150213,65.95652173913044,157.43478260869566,95.52173913043478,68.91304347826087
20150214,76.43478260869566,288.1304347826087,86.08695652173913,71.78260869565217
20150215,77.875,335.4583333333333,103.54166666666667,84.33333333333333
20150216,146.5,164.125,65.75,88.66666666666667
20150217,160.08333333333334,42.75,55.458333333333336,61.541666666666664
20150218,95.875,67.70833333333333,68.625,69.04166666666667
20150219,48.041666666666664,265.6666666666667,84.625,71.45833333333333
20150220,42.375,181.125,52.0,50.791666666666664
20150221,80.08695652173913,279.4347826086956,50.391304347826086,46.73913043478261
20150222,151.6086956521739,198.91304347826087,43.52173913043478,46.73913043478261
20150223,93.45454545454545,94.18181818181819,29.454545454545453,29.40909090909091
20150224,80.45454545454545,198.3181818181818,36.31818181818182,39.81818181818182
20150225,41.26086956521739,104.1304347826087,34.26086956521739,35.69565217391305
20150226,70.375,31.666666666666668,37.125,37.083333333333336
20150227,39.416666666666664,40.708333333333336,32.333333333333336,29.416666666666668
20150228,31.375,162.58333333333334,36.583333333333336,32.791666666666664
20150301,102.66666666666667,73.5,18.875,31.833333333333332
20150302,144.7826086956522,86.21739130434783,45.391304347826086,44.608695652173914
20150303,110.16666666666667,49.375,46.458333333333336,61.208333333333336
