date,hour,shanghai,beijing,guangzhou,shenzhen
20180110,3,48.0,32.0,54.0,49.0
20180110,4,46.0,32.0,46.0,43.0
20180110,5,47.0,32.0,40.0,40.0
20180110,6,52.0,32.0,36.0,41.0
20180110,7,56.0,31.0,35.0,43.0
20180110,8,61.0,31.0,35.0,45.0
20180110,9,67.0,30.0,39.0,47.0
20180110,10,68.0,29.0,37.0,32.0
20180110,11,69.0,29.0,33.0,31.0
20180110,12,68.0,30.0,37.0,46.0
20180110,13,66.0,30.0,37.0,35.0
20180110,14,65.0,31.0,32.0,35.0
20180110,15,65.0,32.0,31.0,46.0
20180110,16,64.0,33.0,36.0,37.0
20180110,17,65.0,34.0,44.0,51.0
20180110,18,67.0,35.0,40.0,52.0
20180110,19,67.0,35.0,42.0,53.0
20180110,20,69.0,35.0,50.0,53.0
20180110,21,69.0,34.0,53.0,54.0
20180110,22,68.0,33.0,53.0,54.0
20180110,23,65.0,33.0,49.0,53.0
20180111,0,63.0,32.0,42.0,52.0
20180111,1,60.0,29.0,37.0,50.0
20180111,2,59.0,28.0,36.0,47.0
20180111,3,58.0,27.0,31.0,39.0
20180111,4,59.0,26.0,31.0,40.0
20180111,5,61.0,26.0,31.0,40.0
20180111,6,63.0,26.0,30.0,40.0
20180111,7,65.0,26.0,29.0,40.0
20180111,8,72.0,25.0,35.0,39.0
20180111,9,75.0,24.0,44.0,39.0
20180111,10,75.0,25.0,42.0,39.0
20180111,11,69.0,25.0,38.0,39.0
20180111,12,60.0,25.0,34.0,40.0
20180111,13,60.0,27.0,30.0,41.0
20180111,14,61.0,27.0,30.0,42.0
20180111,15,59.0,29.0,34.0,43.0
20180111,16,64.0,30.0,39.0,45.0
20180111,17,72.0,31.0,43.0,46.0
20180111,18,78.0,31.0,44.0,47.0
20180111,19,80.0,34.0,43.0,45.0
20180111,20,75.0,37.0,53.0,47.0
20180111,21,59.0,52.0,57.0,45.0
20180111,22,54.0,45.0,53.0,43.0
20180111,23,48.0,48.0,45.0,41.0
20180112,0,42.0,55.0,41.0,40.0
20180112,1,40.0,60.0,37.0,38.0
20180112,2,37.0,60.0,33.0,38.0
20180112,3,36.0,63.0,35.0,39.0
20180112,4,33.0,56.0,32.0,39.0
20180112,5,35.0,58.0,29.0,39.0
20180112,6,39.0,60.0,30.0,38.0
20180112,7,40.0,52.0,29.0,38.0
20180112,8,49.0,50.0,33.0,37.0
20180112,9,53.0,43.0,35.0,36.0
20180112,10,52.0,46.0,40.0,36.0
20180112,11,52.0,51.0,37.0,36.0
20180112,12,48.0,50.0,38.0,37.0
20180112,13,46.0,55.0,35.0,38.0
20180112,14,48.0,58.0,35.0,39.0
20180112,15,51.0,65.0,36.0,41.0
20180112,16,53.0,66.0,41.0,43.0
20180112,17,55.0,82.0,44.0,44.0
20180112,18,57.0,119.0,44.0,45.0
20180112,19,61.0,132.0,44.0,44.0
20180112,20,64.0,144.0,56.0,49.0
20180112,21,65.0,146.0,62.0,52.0
20180112,22,66.0,142.0,62.0,53.0
20180112,23,70.0,139.0,66.0,55.0
20180113,0,74.0,136.0,60.0,57.0
20180113,1,74.0,124.0,49.0,58.0
20180113,2,74.0,121.0,39.0,59.0
20180113,3,74.0,109.0,38.0,57.0
20180113,4,74.0,89.0,36.0,54.0
20180113,5,72.0,70.0,33.0,53.0
20180113,6,74.0,60.0,31.0,52.0
20180113,7,71.0,55.0,31.0,52.0
20180113,8,72.0,61.0,35.0,52.0
20180113,9,81.0,58.0,38.0,51.0
20180113,10,81.0,69.0,42.0,46.0
20180113,11,76.0,75.0,38.0,46.0
20180113,12,82.0,75.0,39.0,47.0
20180113,13,78.0,72.0,37.0,49.0
20180113,14,80.0,75.0,41.0,51.0
20180113,15,72.0,91.0,49.0,52.0
20180113,16,69.0,133.0,52.0,53.0
20180113,17,67.0,191.0,54.0,53.0
20180113,18,69.0,226.0,58.0,55.0
20180113,19,69.0,245.0,71.0,59.0
20180113,20,74.0,245.0,81.0,60.0
20180113,21,76.0,246.0,86.0,59.0
20180113,22,71.0,250.0,87.0,55.0
20180113,23,64.0,247.0,82.0,54.0
20180114,0,61.0,239.0,73.0,53.0
20180114,1,56.0,238.0,70.0,51.0
20180114,2,53.0,235.0,71.0,52.0
20180114,3,48.0,238.0,72.0,53.0
20180114,4,45.0,236.0,76.0,52.0
20180114,5,42.0,229.0,80.0,53.0
20180114,6,39.0,226.0,80.0,53.0
20180114,7,39.0,225.0,80.0,53.0
20180114,8,42.0,225.0,82.0,55.0
20180114,9,49.0,225.0,87.0,56.0
20180114,10,48.0,228.0,85.0,55.0
20180114,11,39.0,233.0,77.0,52.0
20180114,12,35.0,220.0,76.0,51.0
20180114,13,29.0,167.0,70.0,45.0
20180114,14,30.0,128.0,69.0,44.0
20180114,15,32.0,109.0,66.0,44.0
20180114,16,35.0,109.0,64.0,46.0
20180114,17,43.0,141.0,66.0,54.0
20180114,18,53.0,175.0,69.0,60.0
20180114,19,61.0,143.0,77.0,60.0
20180114,20,69.0,109.0,85.0,60.0
20180114,21,68.0,87.0,94.0,59.0
20180114,22,66.0,55.0,94.0,57.0
20180114,23,70.0,38.0,91.0,55.0
20180115,0,63.0,25.0,92.0,54.0
20180115,1,61.0,30.0,98.0,55.0
20180115,2,56.0,30.0,103.0,56.0
20180115,3,49.0,28.0,98.0,57.0
20180115,4,49.0,27.0,94.0,57.0
20180115,5,49.0,28.0,87.0,57.0
20180115,6,53.0,27.0,86.0,58.0
20180115,7,54.0,35.0,81.0,60.0
20180115,8,61.0,34.0,81.0,63.0
20180115,9,72.0,38.0,85.0,67.0
20180115,10,87.0,43.0,80.0,62.0
20180115,11,88.0,41.0,69.0,60.0
20180115,12,88.0,43.0,64.0,59.0
20180115,13,80.0,44.0,65.0,59.0
20180115,14,71.0,50.0,66.0,62.0
20180115,15,58.0,58.0,65.0,64.0
20180115,16,48.0,60.0,64.0,64.0
20180115,17,45.0,64.0,67.0,64.0
20180115,18,40.0,74.0,71.0,64.0
20180115,19,43.0,81.0,91.0,65.0
20180115,20,43.0,82.0,106.0,65.0
20180115,21,43.0,76.0,128.0,63.0
20180115,22,42.0,74.0,130.0,59.0
20180115,23,39.0,74.0,122.0,56.0
20180116,0,39.0,76.0,122.0,56.0
20180116,1,39.0,74.0,119.0,57.0
20180116,2,38.0,72.0,113.0,57.0
20180116,3,38.0,80.0,105.0,57.0
20180116,4,39.0,122.0,105.0,55.0
20180116,5,40.0,142.0,104.0,55.0
20180116,6,40.0,150.0,105.0,55.0
20180116,7,39.0,152.0,114.0,55.0
20180116,8,38.0,146.0,115.0,55.0
20180116,9,45.0,140.0,126.0,59.0
20180116,10,50.0,138.0,116.0,59.0
20180116,11,61.0,123.0,100.0,57.0
20180116,12,70.0,102.0,100.0,58.0
20180116,13,78.0,94.0,106.0,63.0
20180116,14,98.0,95.0,93.0,67.0
20180116,15,127.0,100.0,88.0,70.0
20180116,16,143.0,107.0,93.0,75.0
20180116,17,149.0,110.0,104.0,80.0
20180116,18,157.0,112.0,124.0,85.0
20180116,19,186.0,116.0,149.0,92.0
20180116,20,200.0,123.0,171.0,105.0
20180116,21,196.0,123.0,185.0,116.0
20180116,22,198.0,122.0,185.0,122.0
20180116,23,179.0,125.0,195.0,131.0
20180117,0,148.0,111.0,200.0,136.0
20180117,1,146.0,102.0,199.0,138.0
20180117,2,147.0,100.0,205.0,142.0
20180117,3,138.0,98.0,211.0,142.0
20180117,4,119.0,95.0,216.0,149.0
20180117,5,119.0,101.0,216.0,158.0
20180117,6,119.0,108.0,193.0,164.0
20180117,7,119.0,104.0,164.0,160.0
20180117,8,125.0,102.0,147.0,170.0
20180117,9,135.0,104.0,138.0,188.0
20180117,10,138.0,106.0,126.0,181.0
20180117,11,148.0,98.0,114.0,148.0
20180117,12,154.0,98.0,105.0,120.0
20180117,13,148.0,81.0,104.0,108.0
20180117,14,142.0,62.0,115.0,97.0
20180117,15,156.0,62.0,94.0,92.0
20180117,16,168.0,61.0,92.0,94.0
20180117,17,174.0,50.0,92.0,92.0
20180117,18,171.0,39.0,99.0,100.0
20180117,19,165.0,36.0,119.0,102.0
20180117,20,163.0,34.0,135.0,103.0
20180117,21,156.0,36.0,154.0,93.0
20180117,22,141.0,33.0,163.0,86.0
20180117,23,133.0,30.0,174.0,77.0
20180118,0,126.0,31.0,177.0,74.0
20180118,1,122.0,31.0,175.0,78.0
20180118,2,121.0,29.0,181.0,82.0
20180118,3,122.0,36.0,182.0,85.0
20180118,4,126.0,48.0,181.0,87.0
20180118,5,128.0,52.0,192.0,89.0
20180118,6,126.0,53.0,193.0,93.0
20180118,7,126.0,51.0,195.0,97.0
20180118,8,124.0,49.0,196.0,99.0
20180118,9,127.0,51.0,192.0,111.0
20180118,10,125.0,56.0,196.0,106.0
20180118,11,117.0,60.0,191.0,91.0
20180118,12,115.0,59.0,185.0,80.0
20180118,13,113.0,69.0,195.0,78.0
20180118,14,109.0,77.0,202.0,76.0
20180118,15,97.0,88.0,179.0,71.0
20180118,16,85.0,96.0,160.0,72.0
20180118,17,78.0,106.0,141.0,72.0
20180118,18,80.0,126.0,136.0,74.0
20180118,19,88.0,153.0,158.0,81.0
20180118,20,94.0,179.0,188.0,86.0
20180118,21,92.0,192.0,203.0,82.0
20180118,22,86.0,205.0,213.0,81.0
20180118,23,92.0,191.0,211.0,80.0
20180119,0,99.0,174.0,208.0,78.0
20180119,1,111.0,160.0,211.0,78.0
20180119,2,121.0,135.0,211.0,80.0
20180119,3,128.0,116.0,205.0,80.0
20180119,4,137.0,113.0,206.0,82.0
20180119,5,144.0,108.0,203.0,83.0
20180119,6,156.0,103.0,189.0,86.0
20180119,7,157.0,97.0,170.0,86.0
20180119,8,148.0,94.0,142.0,85.0
20180119,9,147.0,94.0,127.0,83.0
20180119,10,168.0,91.0,111.0,85.0
20180119,11,206.0,78.0,103.0,83.0
20180119,12,225.0,65.0,103.0,81.0
20180119,13,230.0,61.0,105.0,72.0
20180119,14,228.0,58.0,117.0,69.0
20180119,15,220.0,60.0,137.0,65.0
20180119,16,213.0,70.0,139.0,61.0
20180119,17,206.0,94.0,131.0,58.0
20180119,18,195.0,115.0,132.0,58.0
20180119,19,184.0,136.0,136.0,59.0
20180119,20,165.0,160.0,147.0,61.0
20180119,21,146.0,168.0,153.0,63.0
20180119,22,131.0,156.0,181.0,63.0
20180119,23,135.0,98.0,184.0,61.0
20180120,0,141.0,55.0,171.0,59.0
20180120,1,149.0,41.0,150.0,59.0
20180120,2,150.0,48.0,136.0,60.0
20180120,3,143.0,51.0,131.0,63.0
20180120,4,125.0,46.0,132.0,61.0
20180120,5,111.0,42.0,139.0,63.0
20180120,6,99.0,39.0,149.0,65.0
20180120,7,86.0,44.0,147.0,65.0
20180120,8,75.0,48.0,143.0,63.0
20180120,9,77.0,53.0,141.0,64.0
20180120,10,89.0,55.0,137.0,64.0
20180120,11,113.0,59.0,142.0,67.0
20180120,12,130.0,71.0,149.0,63.0
20180120,13,132.0,78.0,164.0,59.0
20180120,14,132.0,86.0,170.0,58.0
20180120,15,128.0,89.0,177.0,58.0
20180120,16,126.0,88.0,198.0,56.0
20180120,17,128.0,82.0,212.0,56.0
20180120,18,132.0,75.0,206.0,58.0
20180120,19,138.0,70.0,204.0,60.0
20180120,20,133.0,70.0,205.0,63.0
20180120,21,120.0,67.0,207.0,66.0
20180120,22,104.0,65.0,212.0,66.0
20180120,23,92.0,63.0,214.0,65.0
20180121,0,92.0,57.0,217.0,64.0
20180121,1,92.0,54.0,195.0,63.0
20180121,2,87.0,54.0,161.0,60.0
20180121,3,83.0,57.0,137.0,59.0
20180121,4,77.0,59.0,130.0,61.0
20180121,5,71.0,62.0,122.0,61.0
20180121,6,64.0,62.0,120.0,63.0
20180121,7,59.0,62.0,117.0,66.0
20180121,8,56.0,59.0,117.0,71.0
20180121,9,55.0,59.0,116.0,74.0
20180121,10,56.0,60.0,115.0,78.0
20180121,11,57.0,60.0,119.0,80.0
20180121,12,56.0,60.0,121.0,77.0
20180121,13,56.0,62.0,131.0,75.0
20180121,14,56.0,66.0,138.0,70.0
20180121,15,56.0,69.0,139.0,70.0
20180121,16,59.0,71.0,136.0,69.0
20180121,17,56.0,71.0,132.0,70.0
20180121,18,55.0,71.0,135.0,74.0
20180121,19,58.0,72.0,143.0,81.0
20180121,20,56.0,71.0,147.0,88.0
20180121,21,44.0,72.0,160.0,92.0
20180121,22,39.0,68.0,170.0,93.0
20180121,23,39.0,67.0,171.0,96.0
20180122,0,40.0,67.0,175.0,98.0
20180122,1,44.0,67.0,182.0,99.0
20180122,2,44.0,70.0,200.0,99.0
20180122,3,42.0,70.0,218.0,99.0
20180122,4,41.0,70.0,216.0,100.0
20180122,5,40.0,67.0,216.0,103.0
20180122,6,48.0,66.0,210.0,104.0
20180122,7,50.0,58.0,195.0,105.0
20180122,8,54.0,40.0,178.0,116.0
20180122,9,61.0,26.0,158.0,130.0
20180122,10,66.0,19.0,149.0,143.0
20180122,11,72.0,20.0,146.0,154.0
20180122,12,77.0,22.0,147.0,154.0
20180122,13,72.0,24.0,143.0,154.0
20180122,14,65.0,41.0,138.0,161.0
20180122,15,66.0,45.0,132.0,158.0
20180122,16,69.0,47.0,126.0,174.0
20180122,17,69.0,46.0,124.0,185.0
20180122,18,70.0,47.0,120.0,185.0
20180122,19,83.0,35.0,122.0,160.0
20180122,20,98.0,35.0,127.0,160.0
20180122,21,105.0,35.0,126.0,144.0
20180122,22,103.0,35.0,124.0,130.0
20180122,23,104.0,35.0,121.0,128.0
20180123,0,153.0,38.0,116.0,128.0
20180123,1,220.0,34.0,113.0,124.0
20180123,2,247.0,33.0,108.0,124.0
20180123,3,257.0,33.0,104.0,121.0
20180123,4,254.0,33.0,99.0,103.0
20180123,5,235.0,33.0,94.0,87.0
20180123,6,213.0,32.0,93.0,81.0
20180123,7,184.0,32.0,94.0,72.0
20180123,8,157.0,31.0,94.0,70.0
20180123,9,132.0,31.0,94.0,66.0
20180123,10,100.0,31.0,94.0,66.0
20180123,11,70.0,31.0,94.0,69.0
20180123,12,59.0,31.0,96.0,70.0
20180123,13,55.0,31.0,99.0,78.0
20180123,14,49.0,32.0,104.0,85.0
20180123,15,40.0,32.0,105.0,92.0
20180123,16,36.0,33.0,106.0,92.0
20180123,17,37.0,34.0,105.0,92.0
20180123,18,44.0,36.0,108.0,94.0
20180123,19,49.0,43.0,114.0,97.0
20180123,20,47.0,40.0,116.0,100.0
20180123,21,43.0,51.0,115.0,103.0
20180123,22,38.0,53.0,113.0,99.0
20180123,23,36.0,55.0,108.0,82.0
20180124,0,38.0,47.0,109.0,69.0
20180124,1,40.0,32.0,111.0,65.0
20180124,2,42.0,28.0,114.0,64.0
20180124,3,45.0,28.0,120.0,63.0
20180124,4,43.0,25.0,125.0,61.0
20180124,5,40.0,28.0,127.0,60.0
20180124,6,39.0,28.0,120.0,57.0
20180124,7,39.0,27.0,109.0,55.0
20180124,8,39.0,26.0,105.0,54.0
20180124,9,37.0,26.0,103.0,53.0
20180124,10,39.0,26.0,99.0,51.0
20180124,11,36.0,27.0,103.0,47.0
20180124,12,37.0,28.0,109.0,49.0
20180124,13,37.0,29.0,104.0,49.0
20180124,14,37.0,31.0,103.0,49.0
20180124,15,38.0,33.0,99.0,52.0
20180124,16,39.0,35.0,96.0,54.0
20180124,17,39.0,36.0,105.0,56.0
20180124,18,39.0,47.0,110.0,58.0
20180124,19,39.0,54.0,110.0,61.0
20180124,20,38.0,56.0,100.0,62.0
20180124,21,37.0,57.0,85.0,61.0
20180124,22,36.0,57.0,76.0,60.0
20180124,23,36.0,58.0,77.0,59.0
20180125,0,35.0,41.0,85.0,57.0
20180125,1,29.0,26.0,88.0,50.0
20180125,2,29.0,25.0,88.0,48.0
20180125,3,30.0,22.0,81.0,46.0
20180125,4,30.0,21.0,71.0,45.0
20180125,5,30.0,22.0,61.0,45.0
20180125,6,29.0,23.0,63.0,44.0
20180125,7,28.0,24.0,61.0,43.0
20180125,8,28.0,24.0,61.0,42.0
20180125,9,27.0,25.0,56.0,42.0
20180125,10,27.0,26.0,56.0,41.0
20180125,11,27.0,28.0,54.0,40.0
20180125,12,27.0,29.0,59.0,40.0
20180125,13,27.0,30.0,62.0,37.0
20180125,14,28.0,31.0,65.0,38.0
20180125,15,29.0,32.0,74.0,39.0
20180125,16,30.0,34.0,75.0,41.0
20180125,17,30.0,34.0,80.0,43.0
20180125,18,31.0,35.0,77.0,44.0
20180125,19,31.0,34.0,85.0,45.0
20180125,20,31.0,33.0,85.0,46.0
20180125,21,31.0,31.0,85.0,47.0
20180125,22,31.0,29.0,85.0,48.0
20180125,23,31.0,37.0,87.0,48.0
20180126,0,32.0,35.0,87.0,47.0
20180126,1,35.0,29.0,87.0,46.0
20180126,2,35.0,19.0,97.0,45.0
20180126,3,35.0,23.0,99.0,45.0
20180126,4,36.0,22.0,98.0,46.0
20180126,5,36.0,20.0,100.0,47.0
20180126,6,36.0,20.0,74.0,51.0
20180126,7,36.0,20.0,63.0,53.0
20180126,8,35.0,22.0,46.0,56.0
20180126,9,35.0,26.0,36.0,62.0
20180126,10,34.0,19.0,36.0,69.0
20180126,11,34.0,20.0,45.0,71.0
20180126,12,34.0,22.0,41.0,71.0
20180126,13,35.0,35.0,41.0,74.0
20180126,14,35.0,45.0,43.0,72.0
20180126,15,35.0,46.0,37.0,69.0
20180126,16,35.0,52.0,38.0,67.0
20180126,17,36.0,52.0,41.0,66.0
20180126,18,35.0,53.0,48.0,65.0
20180126,19,35.0,59.0,46.0,64.0
20180126,20,34.0,65.0,46.0,62.0
20180126,21,34.0,70.0,45.0,60.0
20180126,22,33.0,86.0,44.0,59.0
20180126,23,33.0,91.0,44.0,58.0
20180127,0,32.0,89.0,40.0,56.0
20180127,1,31.0,92.0,40.0,57.0
20180127,2,31.0,88.0,39.0,58.0
20180127,3,31.0,92.0,42.0,58.0
20180127,4,31.0,92.0,41.0,59.0
20180127,5,30.0,97.0,41.0,59.0
20180127,6,30.0,99.0,39.0,59.0
20180127,7,29.0,94.0,36.0,58.0
20180127,8,29.0,87.0,35.0,56.0
