date,hour,shanghai,beijing,guangzhou,shenzhen
20160106,8,56.0,42.0,25.0,23.0
20160106,9,58.0,52.0,31.0,27.0
20160106,10,59.0,46.0,32.0,28.0
20160106,11,61.0,38.0,38.0,29.0
20160106,12,65.0,35.0,41.0,30.0
20160106,13,69.0,30.0,42.0,33.0
20160106,14,71.0,28.0,36.0,35.0
20160106,15,70.0,33.0,36.0,36.0
20160106,16,70.0,31.0,35.0,37.0
20160106,17,72.0,39.0,37.0,42.0
20160106,18,72.0,36.0,39.0,44.0
20160106,19,75.0,33.0,37.0,44.0
20160106,20,81.0,29.0,34.0,43.0
20160106,21,76.0,36.0,30.0,41.0
20160106,22,74.0,35.0,31.0,38.0
20160106,23,70.0,29.0,27.0,35.0
20160107,0,70.0,28.0,29.0,35.0
20160107,1,71.0,27.0,30.0,34.0
20160107,2,76.0,26.0,30.0,34.0
20160107,3,78.0,23.0,30.0,34.0
20160107,4,80.0,24.0,33.0,32.0
20160107,5,80.0,23.0,33.0,33.0
20160107,6,83.0,22.0,32.0,32.0
20160107,7,91.0,21.0,33.0,33.0
20160107,8,98.0,22.0,35.0,34.0
20160107,9,100.0,23.0,36.0,39.0
20160107,10,100.0,25.0,36.0,41.0
20160107,11,110.0,30.0,37.0,42.0
20160107,12,119.0,21.0,38.0,45.0
20160107,13,110.0,22.0,37.0,46.0
20160107,14,125.0,23.0,39.0,48.0
20160107,15,135.0,24.0,40.0,44.0
20160107,16,132.0,26.0,45.0,48.0
20160107,17,133.0,28.0,49.0,49.0
20160107,18,138.0,28.0,52.0,52.0
20160107,19,127.0,26.0,55.0,54.0
20160107,20,121.0,25.0,61.0,52.0
20160107,21,110.0,24.0,68.0,50.0
20160107,22,91.0,26.0,67.0,51.0
20160107,23,77.0,24.0,59.0,52.0
20160108,0,76.0,26.0,64.0,54.0
20160108,1,74.0,25.0,64.0,58.0
20160108,2,70.0,23.0,61.0,56.0
20160108,3,69.0,20.0,56.0,48.0
20160108,4,69.0,19.0,53.0,42.0
20160108,5,61.0,19.0,50.0,40.0
20160108,6,58.0,19.0,44.0,40.0
20160108,7,59.0,22.0,40.0,40.0
20160108,8,67.0,25.0,39.0,43.0
20160108,9,74.0,30.0,41.0,43.0
20160108,10,77.0,34.0,45.0,46.0
20160108,11,88.0,27.0,46.0,46.0
20160108,12,92.0,20.0,49.0,48.0
20160108,13,92.0,21.0,52.0,53.0
20160108,14,83.0,32.0,53.0,53.0
20160108,15,86.0,24.0,55.0,56.0
20160108,16,98.0,26.0,55.0,58.0
20160108,17,104.0,33.0,58.0,61.0
20160108,18,111.0,55.0,58.0,60.0
20160108,19,117.0,89.0,61.0,64.0
20160108,20,126.0,114.0,63.0,65.0
20160108,21,128.0,131.0,62.0,60.0
20160108,22,126.0,137.0,57.0,55.0
20160108,23,126.0,136.0,53.0,53.0
20160109,0,126.0,133.0,53.0,49.0
20160109,1,126.0,122.0,53.0,44.0
20160109,2,126.0,109.0,47.0,46.0
20160109,3,126.0,96.0,46.0,46.0
20160109,4,126.0,92.0,43.0,49.0
20160109,5,127.0,81.0,42.0,51.0
20160109,6,132.0,67.0,45.0,52.0
20160109,7,132.0,48.0,45.0,53.0
20160109,8,138.0,51.0,46.0,54.0
20160109,9,150.0,52.0,49.0,58.0
20160109,10,158.0,53.0,53.0,62.0
20160109,11,153.0,48.0,58.0,63.0
20160109,12,161.0,54.0,64.0,56.0
20160109,13,160.0,63.0,72.0,53.0
20160109,14,164.0,59.0,82.0,49.0
20160109,15,177.0,60.0,92.0,46.0
20160109,16,172.0,63.0,83.0,45.0
20160109,17,172.0,81.0,86.0,44.0
20160109,18,171.0,108.0,87.0,49.0
20160109,19,170.0,127.0,85.0,52.0
20160109,20,164.0,154.0,89.0,55.0
20160109,21,158.0,181.0,94.0,54.0
20160109,22,148.0,200.0,96.0,53.0
20160109,23,141.0,195.0,91.0,55.0
20160110,0,133.0,170.0,88.0,59.0
20160110,1,120.0,121.0,87.0,63.0
20160110,2,110.0,106.0,87.0,61.0
20160110,3,100.0,91.0,80.0,63.0
20160110,4,94.0,141.0,75.0,64.0
20160110,5,93.0,77.0,74.0,65.0
20160110,6,94.0,50.0,72.0,64.0
20160110,7,96.0,42.0,70.0,64.0
20160110,8,97.0,43.0,67.0,63.0
20160110,9,93.0,53.0,66.0,63.0
20160110,10,89.0,56.0,72.0,63.0
20160110,11,87.0,54.0,74.0,63.0
20160110,12,89.0,53.0,82.0,59.0
20160110,13,75.0,58.0,86.0,59.0
20160110,14,66.0,63.0,88.0,56.0
20160110,15,66.0,67.0,89.0,58.0
20160110,16,65.0,72.0,89.0,59.0
20160110,17,67.0,74.0,78.0,61.0
20160110,18,72.0,80.0,60.0,64.0
20160110,19,78.0,86.0,51.0,67.0
20160110,20,80.0,86.0,28.0,71.0
20160110,21,80.0,69.0,26.0,74.0
20160110,22,77.0,36.0,27.0,75.0
20160110,23,74.0,27.0,26.0,67.0
20160111,0,72.0,24.0,21.0,44.0
20160111,1,77.0,28.0,19.0,30.0
20160111,2,80.0,29.0,16.0,28.0
20160111,3,77.0,25.0,17.0,28.0
20160111,4,75.0,23.0,20.0,26.0
20160111,5,60.0,24.0,18.0,26.0
20160111,6,42.0,25.0,19.0,25.0
20160111,7,41.0,25.0,23.0,26.0
20160111,8,46.0,24.0,24.0,25.0
20160111,9,67.0,26.0,22.0,25.0
20160111,10,83.0,25.0,18.0,25.0
20160111,11,82.0,24.0,19.0,24.0
20160111,12,76.0,25.0,21.0,25.0
20160111,13,74.0,26.0,25.0,27.0
20160111,14,75.0,27.0,27.0,29.0
20160111,15,81.0,28.0,26.0,31.0
20160111,16,81.0,30.0,22.0,33.0
20160111,17,67.0,30.0,24.0,34.0
20160111,18,58.0,30.0,30.0,33.0
20160111,19,55.0,34.0,34.0,33.0
20160111,20,53.0,30.0,35.0,31.0
20160111,21,46.0,27.0,35.0,28.0
20160111,22,42.0,26.0,37.0,26.0
20160111,23,40.0,25.0,36.0,26.0
20160112,0,49.0,24.0,30.0,25.0
20160112,1,54.0,24.0,31.0,25.0
20160112,2,46.0,26.0,28.0,22.0
20160112,3,42.0,24.0,25.0,22.0
20160112,4,42.0,23.0,25.0,24.0
20160112,5,42.0,23.0,24.0,24.0
20160112,6,42.0,23.0,24.0,22.0
20160112,7,45.0,22.0,26.0,25.0
20160112,8,49.0,21.0,28.0,24.0
20160112,9,54.0,27.0,32.0,29.0
20160112,10,55.0,30.0,34.0,31.0
20160112,11,53.0,35.0,36.0,33.0
20160112,12,50.0,39.0,38.0,33.0
20160112,13,54.0,32.0,38.0,36.0
20160112,14,60.0,33.0,39.0,36.0
20160112,15,70.0,35.0,36.0,38.0
20160112,16,76.0,37.0,37.0,43.0
20160112,17,74.0,34.0,38.0,46.0
20160112,18,69.0,33.0,40.0,47.0
20160112,19,67.0,30.0,45.0,49.0
20160112,20,67.0,35.0,51.0,45.0
20160112,21,69.0,34.0,50.0,47.0
20160112,22,67.0,34.0,50.0,44.0
20160112,23,74.0,26.0,48.0,44.0
20160113,0,77.0,28.0,45.0,43.0
20160113,1,78.0,28.0,42.0,41.0
20160113,2,89.0,28.0,39.0,38.0
20160113,3,98.0,19.0,40.0,38.0
20160113,4,114.0,24.0,39.0,37.0
20160113,5,133.0,19.0,37.0,38.0
20160113,6,131.0,19.0,36.0,38.0
20160113,7,132.0,25.0,38.0,38.0
20160113,8,136.0,39.0,39.0,40.0
20160113,9,141.0,51.0,43.0,40.0
20160113,10,147.0,46.0,41.0,41.0
20160113,11,161.0,42.0,41.0,40.0
20160113,12,171.0,41.0,40.0,46.0
20160113,13,177.0,41.0,41.0,46.0
20160113,14,171.0,43.0,42.0,47.0
20160113,15,171.0,53.0,43.0,48.0
20160113,16,172.0,47.0,43.0,48.0
20160113,17,170.0,53.0,45.0,47.0
20160113,18,182.0,60.0,50.0,51.0
20160113,19,189.0,70.0,54.0,55.0
20160113,20,186.0,66.0,58.0,56.0
20160113,21,189.0,63.0,57.0,59.0
20160113,22,198.0,67.0,58.0,59.0
20160113,23,203.0,64.0,58.0,55.0
20160114,0,196.0,65.0,56.0,50.0
20160114,1,184.0,59.0,53.0,47.0
20160114,2,188.0,59.0,47.0,48.0
20160114,3,182.0,64.0,49.0,47.0
20160114,4,174.0,63.0,54.0,44.0
20160114,5,174.0,59.0,58.0,43.0
20160114,6,178.0,60.0,53.0,43.0
20160114,7,185.0,71.0,53.0,46.0
20160114,8,196.0,86.0,54.0,49.0
20160114,9,211.0,110.0,53.0,52.0
20160114,10,222.0,119.0,55.0,56.0
20160114,11,211.0,109.0,54.0,60.0
20160114,12,216.0,105.0,57.0,61.0
20160114,13,214.0,99.0,63.0,66.0
20160114,14,207.0,91.0,61.0,70.0
20160114,15,207.0,75.0,65.0,74.0
20160114,16,206.0,61.0,66.0,76.0
20160114,17,208.0,70.0,67.0,80.0
20160114,18,218.0,93.0,71.0,81.0
20160114,19,228.0,106.0,71.0,81.0
20160114,20,231.0,121.0,72.0,83.0
20160114,21,235.0,127.0,76.0,86.0
20160114,22,231.0,137.0,72.0,86.0
20160114,23,228.0,141.0,69.0,86.0
20160115,0,234.0,143.0,66.0,81.0
20160115,1,237.0,150.0,67.0,76.0
20160115,2,237.0,158.0,69.0,72.0
20160115,3,231.0,156.0,63.0,67.0
20160115,4,225.0,146.0,56.0,61.0
20160115,5,222.0,125.0,49.0,59.0
20160115,6,220.0,105.0,50.0,53.0
20160115,7,219.0,97.0,43.0,45.0
20160115,8,222.0,93.0,34.0,42.0
20160115,9,230.0,96.0,31.0,38.0
20160115,10,221.0,76.0,24.0,39.0
20160115,11,202.0,80.0,24.0,39.0
20160115,12,177.0,77.0,22.0,33.0
20160115,13,144.0,81.0,26.0,28.0
20160115,14,132.0,82.0,22.0,22.0
20160115,15,131.0,82.0,19.0,19.0
20160115,16,133.0,96.0,20.0,20.0
20160115,17,132.0,106.0,22.0,22.0
20160115,18,120.0,120.0,24.0,24.0
20160115,19,126.0,139.0,26.0,27.0
20160115,20,146.0,149.0,28.0,26.0
20160115,21,167.0,157.0,30.0,27.0
20160115,22,181.0,209.0,28.0,26.0
20160115,23,179.0,243.0,29.0,24.0
20160116,0,172.0,250.0,29.0,23.0
20160116,1,174.0,222.0,28.0,21.0
20160116,2,181.0,204.0,26.0,20.0
20160116,3,178.0,177.0,28.0,19.0
20160116,4,177.0,160.0,26.0,19.0
20160116,5,174.0,143.0,26.0,20.0
20160116,6,178.0,141.0,25.0,23.0
20160116,7,179.0,141.0,22.0,25.0
20160116,8,195.0,138.0,23.0,26.0
20160116,9,213.0,136.0,25.0,26.0
20160116,10,222.0,144.0,28.0,30.0
20160116,11,196.0,146.0,27.0,32.0
20160116,12,179.0,136.0,36.0,42.0
20160116,13,163.0,133.0,37.0,58.0
20160116,14,153.0,143.0,43.0,65.0
20160116,15,149.0,148.0,54.0,67.0
20160116,16,150.0,153.0,60.0,61.0
20160116,17,150.0,165.0,64.0,61.0
20160116,18,154.0,174.0,69.0,64.0
20160116,19,157.0,179.0,72.0,64.0
20160116,20,164.0,189.0,76.0,64.0
20160116,21,157.0,189.0,80.0,63.0
20160116,22,142.0,188.0,77.0,61.0
20160116,23,137.0,189.0,74.0,59.0
20160117,0,147.0,192.0,62.0,45.0
20160117,1,148.0,198.0,54.0,40.0
20160117,2,128.0,175.0,39.0,39.0
20160117,3,110.0,120.0,35.0,38.0
20160117,4,100.0,104.0,38.0,38.0
20160117,5,96.0,69.0,40.0,43.0
20160117,6,94.0,43.0,44.0,43.0
20160117,7,94.0,41.0,48.0,49.0
20160117,8,78.0,38.0,28.0,50.0
20160117,9,71.0,38.0,20.0,42.0
20160117,10,71.0,46.0,20.0,36.0
20160117,11,49.0,39.0,20.0,33.0
20160117,12,63.0,32.0,18.0,33.0
20160117,13,74.0,31.0,22.0,32.0
20160117,14,93.0,32.0,22.0,32.0
20160117,15,108.0,33.0,22.0,40.0
20160117,16,96.0,34.0,23.0,39.0
20160117,17,92.0,35.0,25.0,33.0
20160117,18,92.0,35.0,28.0,30.0
20160117,19,103.0,34.0,34.0,33.0
20160117,20,113.0,33.0,34.0,34.0
20160117,21,127.0,33.0,34.0,25.0
20160117,22,168.0,35.0,31.0,21.0
20160117,23,222.0,32.0,32.0,20.0
20160118,0,244.0,27.0,34.0,23.0
20160118,1,245.0,43.0,35.0,25.0
20160118,2,230.0,34.0,33.0,25.0
20160118,3,223.0,38.0,34.0,25.0
20160118,4,217.0,40.0,29.0,26.0
20160118,5,202.0,28.0,27.0,27.0
20160118,6,195.0,29.0,27.0,27.0
20160118,7,193.0,30.0,28.0,27.0
20160118,8,185.0,30.0,28.0,26.0
20160118,9,174.0,32.0,30.0,25.0
20160118,10,163.0,32.0,31.0,27.0
20160118,11,156.0,36.0,31.0,32.0
20160118,12,161.0,55.0,31.0,35.0
20160118,13,164.0,64.0,33.0,38.0
20160118,14,163.0,55.0,40.0,41.0
20160118,15,170.0,54.0,42.0,40.0
20160118,16,178.0,55.0,45.0,40.0
20160118,17,195.0,59.0,50.0,43.0
20160118,18,168.0,60.0,53.0,45.0
20160118,19,150.0,58.0,55.0,53.0
20160118,20,154.0,47.0,64.0,56.0
20160118,21,144.0,42.0,67.0,59.0
20160118,22,128.0,40.0,63.0,59.0
20160118,23,124.0,41.0,59.0,55.0
20160119,0,122.0,38.0,61.0,48.0
20160119,1,119.0,38.0,53.0,46.0
20160119,2,124.0,47.0,47.0,46.0
20160119,3,142.0,45.0,44.0,45.0
20160119,4,160.0,44.0,42.0,44.0
20160119,5,164.0,49.0,40.0,42.0
20160119,6,160.0,46.0,42.0,41.0
20160119,7,170.0,50.0,42.0,42.0
20160119,8,182.0,56.0,45.0,45.0
20160119,9,185.0,66.0,46.0,47.0
20160119,10,165.0,80.0,51.0,50.0
20160119,11,130.0,91.0,54.0,51.0
20160119,12,109.0,116.0,55.0,55.0
20160119,13,89.0,119.0,55.0,55.0
20160119,14,69.0,106.0,57.0,58.0
20160119,15,63.0,81.0,57.0,59.0
20160119,16,70.0,75.0,59.0,60.0
20160119,17,78.0,74.0,63.0,61.0
20160119,18,81.0,86.0,67.0,60.0
20160119,19,88.0,104.0,72.0,60.0
20160119,20,88.0,120.0,77.0,63.0
20160119,21,80.0,139.0,78.0,64.0
20160119,22,70.0,139.0,80.0,66.0
20160119,23,67.0,126.0,83.0,76.0
20160120,0,56.0,125.0,86.0,89.0
20160120,1,50.0,131.0,89.0,97.0
20160120,2,44.0,133.0,91.0,100.0
20160120,3,40.0,133.0,86.0,104.0
20160120,4,38.0,126.0,83.0,109.0
20160120,5,39.0,125.0,82.0,108.0
20160120,6,42.0,120.0,81.0,104.0
20160120,7,48.0,115.0,78.0,104.0
20160120,8,57.0,122.0,76.0,106.0
20160120,9,60.0,125.0,78.0,103.0
20160120,10,56.0,127.0,80.0,96.0
20160120,11,35.0,136.0,83.0,87.0
20160120,12,23.0,136.0,78.0,77.0
20160120,13,32.0,144.0,71.0,61.0
20160120,14,31.0,147.0,63.0,48.0
20160120,15,32.0,157.0,59.0,46.0
20160120,16,31.0,165.0,54.0,46.0
20160120,17,33.0,164.0,54.0,40.0
20160120,18,33.0,178.0,56.0,35.0
20160120,19,32.0,186.0,55.0,35.0
20160120,20,31.0,196.0,54.0,39.0
20160120,21,30.0,192.0,54.0,39.0
20160120,22,29.0,193.0,51.0,33.0
20160120,23,28.0,200.0,42.0,30.0
20160121,0,27.0,200.0,36.0,30.0
20160121,1,26.0,188.0,30.0,30.0
20160121,2,27.0,158.0,26.0,30.0
20160121,3,27.0,150.0,28.0,30.0
20160121,4,28.0,147.0,25.0,33.0
20160121,5,28.0,148.0,24.0,35.0
20160121,6,28.0,158.0,24.0,38.0
20160121,7,28.0,154.0,21.0,38.0
20160121,8,29.0,147.0,23.0,36.0
20160121,9,28.0,147.0,23.0,35.0
20160121,10,27.0,158.0,24.0,32.0
20160121,11,26.0,177.0,29.0,30.0
20160121,12,26.0,188.0,31.0,29.0
20160121,13,25.0,192.0,33.0,34.0
20160121,14,33.0,186.0,28.0,39.0
20160121,15,26.0,182.0,29.0,37.0
20160121,16,24.0,174.0,28.0,35.0
20160121,17,25.0,179.0,28.0,31.0
20160121,18,27.0,188.0,31.0,30.0
20160121,19,28.0,196.0,34.0,26.0
20160121,20,29.0,196.0,34.0,27.0
20160121,21,32.0,199.0,38.0,23.0
20160121,22,32.0,195.0,35.0,24.0
20160121,23,28.0,199.0,33.0,25.0
20160122,0,31.0,193.0,34.0,24.0
20160122,1,32.0,121.0,31.0,24.0
20160122,2,33.0,48.0,29.0,20.0
20160122,3,45.0,26.0,25.0,19.0
20160122,4,48.0,31.0,25.0,20.0
20160122,5,54.0,30.0,27.0,21.0
20160122,6,58.0,35.0,29.0,20.0
20160122,7,45.0,24.0,26.0,21.0
20160122,8,37.0,30.0,29.0,21.0
20160122,9,37.0,30.0,30.0,23.0
20160122,10,42.0,42.0,27.0,24.0
20160122,11,35.0,47.0,26.0,25.0
20160122,12,35.0,32.0,24.0,34.0
20160122,13,37.0,32.0,21.0,30.0
20160122,14,40.0,32.0,21.0,28.0
20160122,15,49.0,36.0,17.0,20.0
20160122,16,63.0,45.0,18.0,18.0
20160122,17,81.0,44.0,17.0,17.0
20160122,18,86.0,45.0,19.0,17.0
20160122,19,97.0,42.0,17.0,16.0
20160122,20,92.0,37.0,18.0,16.0
20160122,21,82.0,32.0,16.0,15.0
20160122,22,76.0,31.0,16.0,15.0
20160122,23,58.0,30.0,14.0,15.0
20160123,0,56.0,29.0,14.0,15.0
20160123,1,59.0,28.0,13.0,16.0
20160123,2,64.0,27.0,12.0,17.0
20160123,3,66.0,26.0,13.0,18.0
20160123,4,87.0,26.0,12.0,20.0
20160123,5,110.0,25.0,11.0,21.0
20160123,6,115.0,25.0,11.0,22.0
20160123,7,96.0,26.0,12.0,23.0
20160123,8,72.0,26.0,15.0,24.0
20160123,9,64.0,27.0,18.0,25.0
20160123,10,53.0,28.0,17.0,26.0
20160123,11,44.0,30.0,18.0,27.0
20160123,12,37.0,40.0,22.0,27.0
20160123,13,36.0,51.0,19.0,28.0
20160123,14,45.0,55.0,26.0,28.0
20160123,15,48.0,61.0,30.0,29.0
20160123,16,53.0,58.0,38.0,29.0
20160123,17,55.0,55.0,49.0,32.0
20160123,18,56.0,55.0,55.0,43.0
20160123,19,57.0,58.0,55.0,54.0
20160123,20,58.0,59.0,53.0,59.0
20160123,21,58.0,69.0,52.0,64.0
20160123,22,58.0,67.0,49.0,66.0
20160123,23,60.0,61.0,54.0,69.0
20160124,0,65.0,52.0,63.0,71.0
20160124,1,65.0,52.0,69.0,75.0
20160124,2,66.0,57.0,70.0,77.0
20160124,3,69.0,60.0,71.0,74.0
20160124,4,71.0,60.0,61.0,65.0
20160124,5,81.0,58.0,46.0,55.0
20160124,6,79.0,55.0,45.0,49.0
20160124,7,74.0,49.0,42.0,48.0
20160124,8,71.0,49.0,44.0,45.0
20160124,9,68.0,50.0,42.0,41.0
20160124,10,69.0,53.0,41.0,42.0
20160124,11,71.0,54.0,43.0,41.0
20160124,12,68.0,52.0,45.0,41.0
20160124,13,66.0,55.0,48.0,41.0
20160124,14,67.0,43.0,50.0,41.0
20160124,15,67.0,47.0,44.0,41.0
20160124,16,67.0,50.0,47.0,41.0
20160124,17,63.0,50.0,50.0,41.0
20160124,18,62.0,50.0,51.0,41.0
20160124,19,62.0,50.0,54.0,41.0
20160124,20,60.0,53.0,53.0,42.0
20160124,21,59.0,53.0,53.0,42.0
20160124,22,60.0,56.0,53.0,43.0
20160124,23,59.0,58.0,51.0,45.0
20160125,0,59.0,51.0,49.0,43.0
20160125,1,61.0,46.0,49.0,43.0
20160125,2,64.0,44.0,48.0,44.0
20160125,3,64.0,39.0,50.0,45.0
20160125,4,64.0,33.0,49.0,45.0
20160125,5,63.0,33.0,48.0,46.0
20160125,6,63.0,34.0,49.0,46.0
20160125,7,61.0,43.0,51.0,47.0
20160125,8,62.0,49.0,50.0,46.0
20160125,9,65.0,54.0,52.0,46.0
20160125,10,64.0,52.0,54.0,46.0
20160125,11,64.0,46.0,53.0,45.0
20160125,12,64.0,39.0,52.0,45.0
20160125,13,63.0,41.0,51.0,46.0
20160125,14,63.0,46.0,52.0,46.0
20160125,15,64.0,44.0,51.0,47.0
20160125,16,65.0,45.0,50.0,52.0
20160125,17,64.0,52.0,51.0,52.0
20160125,18,66.0,58.0,53.0,56.0
20160125,19,68.0,66.0,53.0,59.0
20160125,20,68.0,65.0,60.0,66.0
20160125,21,66.0,50.0,64.0,66.0
20160125,22,67.0,49.0,63.0,69.0
20160125,23,70.0,52.0,62.0,65.0
20160126,0,69.0,49.0,61.0,64.0
20160126,1,66.0,39.0,62.0,63.0
20160126,2,64.0,32.0,60.0,64.0
20160126,3,63.0,35.0,56.0,60.0
20160126,4,63.0,40.0,56.0,55.0
20160126,5,65.0,50.0,52.0,55.0
20160126,6,71.0,54.0,48.0,55.0
20160126,7,76.0,57.0,48.0,51.0
20160126,8,87.0,55.0,51.0,52.0
20160126,9,100.0,57.0,49.0,52.0
20160126,10,97.0,57.0,53.0,53.0
20160126,11,80.0,53.0,55.0,55.0
20160126,12,70.0,48.0,59.0,58.0
20160126,13,67.0,43.0,60.0,59.0
20160126,14,65.0,37.0,63.0,67.0
20160126,15,61.0,41.0,63.0,60.0
20160126,16,60.0,40.0,58.0,66.0
20160126,17,63.0,40.0,52.0,62.0
20160126,18,69.0,53.0,47.0,63.0
20160126,19,74.0,64.0,46.0,65.0
20160126,20,86.0,82.0,46.0,63.0
20160126,21,93.0,97.0,49.0,56.0
20160126,22,94.0,113.0,49.0,55.0
20160126,23,87.0,127.0,48.0,54.0
20160127,0,78.0,136.0,46.0,53.0
20160127,1,71.0,130.0,43.0,55.0
20160127,2,66.0,119.0,39.0,54.0
20160127,3,64.0,114.0,32.0,49.0
20160127,4,63.0,110.0,29.0,48.0
20160127,5,63.0,97.0,23.0,36.0
20160127,6,64.0,81.0,22.0,26.0
20160127,7,65.0,71.0,23.0,21.0
20160127,8,63.0,66.0,25.0,25.0
