date,hour,shanghai,beijing,guangzhou,shenzhen
20150304,5,50.0,25.0,16.0,27.0
20150304,6,52.0,31.0,18.0,23.0
20150304,7,55.0,34.0,19.0,38.0
20150304,8,56.0,36.0,18.0,28.0
20150304,9,55.0,34.0,17.0,26.0
20150304,10,54.0,25.0,18.0,35.0
20150304,11,53.0,20.0,17.0,31.0
20150304,12,52.0,21.0,25.0,46.0
20150304,13,53.0,35.0,25.0,37.0
20150304,14,51.0,27.0,24.0,50.0
20150304,15,48.0,32.0,26.0,43.0
20150304,16,50.0,34.0,25.0,35.0
20150304,17,52.0,38.0,24.0,34.0
20150304,18,53.0,44.0,23.0,30.0
20150304,19,53.0,56.0,25.0,35.0
20150304,20,52.0,64.0,26.0,37.0
20150304,21,48.0,75.0,29.0,42.0
20150304,22,48.0,82.0,29.0,41.0
20150304,23,45.0,96.0,26.0,48.0
20150305,0,47.0,111.0,25.0,48.0
20150305,1,42.0,124.0,23.0,49.0
20150305,2,43.0,128.0,22.0,50.0
20150305,3,48.0,133.0,23.0,50.0
20150305,4,45.0,135.0,24.0,49.0
20150305,5,48.0,133.0,22.0,43.0
20150305,6,44.0,128.0,20.0,38.0
20150305,7,43.0,132.0,19.0,35.0
20150305,8,43.0,136.0,19.0,34.0
20150305,9,41.0,143.0,20.0,29.0
20150305,10,38.0,157.0,18.0,31.0
20150305,11,35.0,172.0,23.0,29.0
20150305,12,35.0,156.0,26.0,28.0
20150305,13,35.0,136.0,44.0,28.0
20150305,14,35.0,116.0,37.0,28.0
20150305,15,35.0,99.0,29.0,30.0
20150305,16,35.0,88.0,25.0,30.0
20150305,17,35.0,96.0,25.0,28.0
20150305,18,35.0,103.0,20.0,29.0
20150305,19,35.0,113.0,29.0,32.0
20150305,20,34.0,160.0,36.0,35.0
20150305,21,34.0,243.0,36.0,40.0
20150305,22,35.0,265.0,35.0,38.0
20150305,23,33.0,251.0,29.0,37.0
20150306,0,32.0,229.0,21.0,38.0
20150306,1,36.0,214.0,18.0,38.0
20150306,2,39.0,206.0,14.0,44.0
20150306,3,36.0,210.0,13.0,46.0
20150306,4,35.0,218.0,11.0,53.0
20150306,5,35.0,215.0,11.0,56.0
20150306,6,36.0,214.0,11.0,58.0
20150306,7,39.0,208.0,12.0,55.0
20150306,8,42.0,207.0,13.0,52.0
20150306,9,40.0,208.0,14.0,45.0
20150306,10,36.0,212.0,17.0,40.0
20150306,11,35.0,217.0,17.0,42.0
20150306,12,35.0,231.0,18.0,40.0
20150306,13,36.0,247.0,19.0,47.0
20150306,14,36.0,254.0,20.0,55.0
20150306,15,36.0,259.0,22.0,53.0
20150306,16,40.0,253.0,19.0,53.0
20150306,17,39.0,261.0,20.0,49.0
20150306,18,42.0,280.0,23.0,53.0
20150306,19,45.0,291.0,24.0,53.0
20150306,20,44.0,304.0,25.0,52.0
20150306,21,40.0,320.0,25.0,52.0
20150306,22,37.0,319.0,25.0,46.0
20150306,23,37.0,327.0,23.0,43.0
20150307,0,37.0,331.0,22.0,44.0
20150307,1,37.0,327.0,22.0,49.0
20150307,2,37.0,327.0,21.0,43.0
20150307,3,37.0,321.0,18.0,40.0
20150307,4,38.0,315.0,16.0,39.0
20150307,5,40.0,309.0,18.0,38.0
20150307,6,42.0,302.0,18.0,36.0
20150307,7,42.0,297.0,18.0,35.0
20150307,8,43.0,288.0,19.0,33.0
20150307,9,48.0,286.0,21.0,43.0
20150307,10,46.0,281.0,23.0,44.0
20150307,11,53.0,277.0,27.0,55.0
20150307,12,63.0,266.0,30.0,57.0
20150307,13,63.0,255.0,36.0,60.0
20150307,14,63.0,245.0,40.0,59.0
20150307,15,60.0,227.0,48.0,60.0
20150307,16,58.0,219.0,52.0,59.0
20150307,17,45.0,229.0,54.0,60.0
20150307,19,48.0,251.0,60.0,63.0
20150307,20,48.0,268.0,66.0,56.0
20150307,21,47.0,283.0,74.0,53.0
20150307,22,45.0,293.0,74.0,46.0
20150307,23,43.0,298.0,69.0,39.0
20150308,0,40.0,292.0,69.0,32.0
20150308,1,38.0,281.0,71.0,29.0
20150308,2,37.0,275.0,76.0,29.0
20150308,3,34.0,281.0,81.0,33.0
20150308,4,31.0,284.0,76.0,39.0
20150308,5,30.0,286.0,80.0,30.0
20150308,6,30.0,280.0,77.0,30.0
20150308,7,33.0,268.0,80.0,32.0
20150308,8,37.0,273.0,76.0,41.0
20150308,9,38.0,287.0,78.0,43.0
20150308,10,40.0,284.0,78.0,39.0
20150308,11,45.0,239.0,82.0,38.0
20150308,12,40.0,130.0,82.0,35.0
20150308,13,32.0,52.0,81.0,34.0
20150308,14,29.0,28.0,75.0,31.0
20150308,15,29.0,28.0,74.0,34.0
20150308,16,30.0,31.0,88.0,32.0
20150308,17,32.0,35.0,94.0,37.0
20150308,18,36.0,38.0,110.0,44.0
20150308,19,38.0,40.0,128.0,46.0
20150308,20,42.0,40.0,148.0,55.0
20150308,22,58.0,69.0,158.0,56.0
20150308,23,60.0,103.0,148.0,53.0
20150309,0,67.0,69.0,147.0,49.0
20150309,1,75.0,62.0,147.0,45.0
20150309,2,40.0,57.0,143.0,49.0
20150309,3,28.0,39.0,139.0,44.0
20150309,4,28.0,36.0,137.0,47.0
20150309,5,28.0,36.0,128.0,55.0
20150309,6,31.0,37.0,126.0,59.0
20150309,7,34.0,36.0,131.0,55.0
20150309,8,36.0,35.0,128.0,75.0
20150309,9,38.0,35.0,110.0,69.0
20150309,10,39.0,35.0,97.0,73.0
20150309,11,46.0,35.0,89.0,70.0
20150309,12,53.0,36.0,74.0,70.0
20150309,13,55.0,36.0,70.0,57.0
20150309,14,56.0,37.0,67.0,71.0
20150309,15,63.0,38.0,60.0,67.0
20150309,16,65.0,39.0,49.0,70.0
20150309,17,96.0,40.0,45.0,71.0
20150309,18,141.0,40.0,40.0,80.0
20150309,19,142.0,40.0,43.0,78.0
20150309,20,104.0,39.0,47.0,75.0
20150309,21,45.0,38.0,49.0,69.0
20150309,22,41.0,36.0,48.0,61.0
20150309,23,47.0,35.0,46.0,65.0
20150310,0,46.0,33.0,49.0,42.0
20150310,1,49.0,32.0,48.0,34.0
20150310,2,52.0,30.0,53.0,28.0
20150310,3,49.0,28.0,53.0,29.0
20150310,4,49.0,28.0,53.0,37.0
20150310,5,47.0,25.0,53.0,45.0
20150310,6,44.0,37.0,42.0,52.0
20150310,7,41.0,38.0,33.0,46.0
20150310,8,41.0,46.0,28.0,52.0
20150310,9,41.0,60.0,23.0,52.0
20150310,10,40.0,55.0,26.0,51.0
20150310,11,40.0,41.0,36.0,49.0
20150310,12,42.0,34.0,38.0,49.0
20150310,13,42.0,29.0,40.0,47.0
20150310,14,43.0,39.0,45.0,60.0
20150310,15,45.0,46.0,45.0,58.0
20150310,16,45.0,46.0,39.0,73.0
20150310,17,45.0,53.0,40.0,64.0
20150310,18,48.0,52.0,40.0,59.0
20150310,19,52.0,64.0,42.0,64.0
20150310,21,52.0,96.0,45.0,62.0
20150310,22,51.0,96.0,41.0,59.0
20150310,23,51.0,105.0,42.0,60.0
20150311,0,50.0,100.0,45.0,63.0
20150311,1,47.0,96.0,49.0,63.0
20150311,2,46.0,89.0,46.0,64.0
20150311,3,45.0,97.0,38.0,65.0
20150311,4,45.0,99.0,36.0,66.0
20150311,5,47.0,88.0,32.0,66.0
20150311,6,48.0,76.0,33.0,66.0
20150311,7,52.0,65.0,34.0,69.0
20150311,8,53.0,52.0,41.0,72.0
20150311,9,47.0,32.0,45.0,74.0
20150311,10,52.0,26.0,48.0,75.0
20150311,11,58.0,23.0,50.0,75.0
20150311,12,64.0,23.0,45.0,74.0
20150311,13,69.0,25.0,41.0,71.0
20150311,14,72.0,27.0,35.0,71.0
20150311,15,77.0,31.0,23.0,75.0
20150311,16,80.0,35.0,21.0,80.0
20150311,17,88.0,37.0,17.0,82.0
20150311,18,89.0,38.0,18.0,91.0
20150311,19,88.0,54.0,18.0,87.0
20150311,20,91.0,58.0,20.0,72.0
20150311,21,86.0,63.0,21.0,53.0
20150312,10,104.0,111.0,16.0,23.0
20150312,11,113.0,108.0,18.0,22.0
20150312,12,117.0,98.0,20.0,26.0
20150312,13,121.0,85.0,22.0,32.0
20150312,14,122.0,64.0,27.0,31.0
20150312,15,121.0,54.0,27.0,40.0
20150312,16,125.0,55.0,22.0,26.0
20150312,17,122.0,59.0,23.0,31.0
20150312,18,120.0,63.0,23.0,32.0
20150312,19,117.0,72.0,29.0,39.0
20150312,20,119.0,92.0,32.0,42.0
20150312,21,110.0,104.0,41.0,46.0
20150312,22,97.0,104.0,42.0,38.0
20150312,23,89.0,125.0,46.0,33.0
20150313,0,85.0,138.0,46.0,28.0
20150313,1,81.0,147.0,48.0,27.0
20150313,2,81.0,154.0,47.0,37.0
20150313,3,85.0,153.0,46.0,30.0
20150313,4,87.0,148.0,41.0,28.0
20150313,5,92.0,147.0,42.0,26.0
20150313,6,98.0,146.0,42.0,26.0
20150313,7,106.0,142.0,42.0,23.0
20150313,8,120.0,141.0,45.0,23.0
20150313,9,128.0,143.0,43.0,28.0
20150313,10,136.0,93.0,43.0,36.0
20150313,11,146.0,39.0,43.0,42.0
20150313,12,142.0,30.0,40.0,43.0
20150313,13,138.0,33.0,45.0,48.0
20150313,14,135.0,30.0,52.0,42.0
20150313,15,128.0,29.0,53.0,47.0
20150313,16,124.0,34.0,54.0,41.0
20150313,17,119.0,39.0,54.0,45.0
20150313,18,130.0,41.0,58.0,55.0
20150313,19,163.0,48.0,57.0,50.0
20150313,20,185.0,56.0,57.0,52.0
20150313,21,196.0,58.0,57.0,50.0
20150313,22,188.0,66.0,56.0,45.0
20150313,23,167.0,83.0,54.0,47.0
20150314,0,163.0,111.0,58.0,53.0
20150314,1,172.0,108.0,56.0,51.0
20150314,2,174.0,100.0,59.0,48.0
20150314,3,174.0,93.0,56.0,47.0
20150314,4,185.0,85.0,56.0,52.0
20150314,5,193.0,80.0,55.0,55.0
20150314,6,186.0,80.0,55.0,55.0
20150314,7,213.0,81.0,56.0,56.0
20150314,8,220.0,85.0,58.0,57.0
20150314,9,202.0,93.0,59.0,64.0
20150314,10,172.0,99.0,65.0,60.0
20150314,11,148.0,113.0,70.0,55.0
20150314,12,136.0,124.0,74.0,55.0
20150314,13,128.0,139.0,83.0,59.0
20150314,14,121.0,157.0,91.0,58.0
20150314,15,116.0,157.0,87.0,58.0
20150314,16,113.0,148.0,93.0,60.0
20150314,17,106.0,153.0,100.0,57.0
20150314,18,98.0,163.0,104.0,57.0
20150314,19,99.0,175.0,100.0,54.0
20150314,20,98.0,182.0,104.0,59.0
20150314,21,85.0,185.0,98.0,55.0
20150314,22,69.0,186.0,98.0,53.0
20150314,23,66.0,200.0,106.0,52.0
20150315,0,70.0,206.0,103.0,50.0
20150315,1,80.0,199.0,105.0,44.0
20150315,2,83.0,189.0,99.0,39.0
20150315,3,78.0,186.0,96.0,41.0
20150315,4,80.0,178.0,87.0,43.0
20150315,5,85.0,143.0,81.0,41.0
20150315,6,87.0,131.0,76.0,40.0
20150315,7,94.0,136.0,69.0,41.0
20150315,8,104.0,138.0,65.0,43.0
20150315,9,105.0,149.0,65.0,46.0
20150315,10,97.0,135.0,66.0,53.0
20150315,11,85.0,116.0,69.0,53.0
20150315,12,77.0,114.0,70.0,49.0
20150315,13,72.0,105.0,72.0,47.0
20150315,14,72.0,100.0,66.0,42.0
20150315,15,69.0,112.0,59.0,41.0
20150315,16,61.0,129.0,49.0,47.0
20150315,17,59.0,125.0,50.0,47.0
20150315,19,59.0,143.0,47.0,54.0
20150315,20,60.0,147.0,50.0,54.0
20150315,21,60.0,151.0,46.0,53.0
20150315,22,58.0,161.0,41.0,50.0
20150315,23,54.0,181.0,37.0,51.0
20150316,0,46.0,185.0,40.0,45.0
20150316,1,44.0,191.0,43.0,49.0
20150316,2,44.0,193.0,50.0,48.0
20150316,3,44.0,198.0,61.0,45.0
20150316,4,45.0,186.0,65.0,40.0
20150316,5,46.0,170.0,66.0,38.0
20150316,6,46.0,165.0,69.0,35.0
20150316,7,45.0,167.0,66.0,34.0
20150316,8,43.0,163.0,65.0,45.0
20150316,9,41.0,178.0,64.0,42.0
20150316,10,38.0,192.0,61.0,42.0
20150316,11,39.0,216.0,64.0,46.0
20150316,12,40.0,239.0,65.0,45.0
20150316,14,48.0,294.0,56.0,33.0
20150316,15,55.0,312.0,48.0,36.0
20150316,16,58.0,329.0,42.0,34.0
20150316,17,58.0,343.0,42.0,38.0
20150316,18,59.0,360.0,46.0,45.0
20150316,19,60.0,366.0,49.0,47.0
20150316,21,64.0,357.0,49.0,52.0
20150316,22,50.0,354.0,46.0,48.0
20150316,23,40.0,355.0,40.0,55.0
20150317,0,38.0,356.0,36.0,48.0
20150317,1,32.0,359.0,35.0,48.0
20150317,2,32.0,363.0,40.0,50.0
20150317,3,34.0,361.0,46.0,54.0
20150317,4,36.0,346.0,48.0,53.0
20150317,5,38.0,328.0,53.0,46.0
20150317,6,38.0,314.0,59.0,45.0
20150317,7,37.0,296.0,63.0,45.0
20150317,8,36.0,284.0,61.0,43.0
20150317,9,40.0,253.0,61.0,47.0
20150317,10,48.0,233.0,57.0,42.0
20150317,11,54.0,217.0,50.0,39.0
20150317,12,59.0,147.0,43.0,35.0
20150317,13,59.0,141.0,37.0,33.0
20150317,14,59.0,139.0,38.0,25.0
20150317,15,60.0,125.0,29.0,26.0
20150317,16,59.0,154.0,33.0,31.0
20150317,17,63.0,175.0,37.0,35.0
20150317,18,67.0,182.0,37.0,44.0
20150317,19,67.0,178.0,41.0,39.0
20150317,20,85.0,175.0,40.0,47.0
20150317,21,89.0,137.0,41.0,44.0
20150317,22,87.0,103.0,35.0,40.0
20150317,23,82.0,73.0,35.0,39.0
20150318,0,80.0,69.0,34.0,40.0
20150318,1,77.0,59.0,36.0,40.0
20150318,2,77.0,55.0,38.0,42.0
20150318,3,71.0,54.0,38.0,42.0
20150318,4,60.0,56.0,39.0,42.0
20150318,5,60.0,55.0,42.0,38.0
20150318,6,53.0,55.0,49.0,38.0
20150318,7,50.0,55.0,54.0,39.0
20150318,8,64.0,58.0,59.0,43.0
20150318,9,72.0,64.0,61.0,42.0
20150318,10,76.0,65.0,60.0,40.0
20150318,11,89.0,57.0,59.0,42.0
20150318,12,96.0,58.0,51.0,39.0
20150318,13,89.0,55.0,50.0,40.0
20150318,14,89.0,62.0,45.0,41.0
20150318,16,108.0,68.0,50.0,40.0
20150318,17,113.0,82.0,48.0,47.0
20150318,18,126.0,86.0,54.0,46.0
20150318,19,139.0,95.0,54.0,47.0
20150318,20,120.0,99.0,53.0,52.0
20150318,21,81.0,110.0,51.0,53.0
20150318,22,43.0,115.0,48.0,46.0
20150318,23,30.0,121.0,48.0,49.0
20150319,0,38.0,127.0,45.0,49.0
20150319,1,48.0,127.0,46.0,49.0
20150319,2,59.0,127.0,43.0,46.0
20150319,3,66.0,125.0,50.0,49.0
20150319,4,78.0,111.0,50.0,54.0
20150319,5,97.0,100.0,54.0,55.0
20150319,6,120.0,97.0,56.0,54.0
20150319,7,144.0,103.0,59.0,53.0
20150319,8,165.0,110.0,60.0,57.0
20150319,9,167.0,124.0,64.0,59.0
20150319,10,158.0,130.0,66.0,54.0
20150319,11,137.0,133.0,71.0,44.0
20150319,12,124.0,131.0,69.0,42.0
20150319,13,104.0,123.0,59.0,36.0
20150319,14,108.0,116.0,54.0,35.0
20150319,15,114.0,111.0,50.0,39.0
20150319,16,110.0,125.0,53.0,41.0
20150319,17,104.0,148.0,53.0,51.0
20150319,18,103.0,172.0,53.0,55.0
20150319,19,103.0,186.0,53.0,46.0
20150319,20,108.0,193.0,58.0,49.0
20150319,21,111.0,194.0,52.0,41.0
20150319,22,111.0,191.0,50.0,40.0
20150320,0,106.0,179.0,46.0,40.0
20150320,1,105.0,160.0,46.0,45.0
20150320,2,111.0,139.0,47.0,48.0
20150320,3,108.0,126.0,45.0,49.0
20150320,4,99.0,129.0,45.0,49.0
20150320,5,97.0,128.0,50.0,38.0
20150320,6,91.0,119.0,50.0,44.0
20150320,7,80.0,114.0,53.0,51.0
20150320,8,71.0,117.0,55.0,61.0
20150320,9,75.0,111.0,54.0,65.0
20150320,10,86.0,111.0,53.0,53.0
20150320,11,94.0,123.0,53.0,55.0
20150320,12,94.0,138.0,50.0,48.0
20150320,13,93.0,127.0,42.0,38.0
20150320,14,93.0,131.0,39.0,55.0
20150320,15,93.0,120.0,44.0,52.0
20150320,16,89.0,113.0,47.0,47.0
20150320,17,91.0,108.0,56.0,56.0
20150320,18,93.0,110.0,56.0,54.0
20150320,19,89.0,122.0,59.0,53.0
20150320,20,86.0,122.0,62.0,53.0
20150320,21,81.0,122.0,59.0,60.0
20150320,22,76.0,123.0,58.0,58.0
20150320,23,70.0,125.0,59.0,63.0
20150321,0,65.0,130.0,56.0,58.0
20150321,1,65.0,175.0,53.0,61.0
20150321,2,69.0,176.0,54.0,61.0
20150321,3,77.0,111.0,60.0,63.0
20150321,4,81.0,87.0,59.0,63.0
20150321,5,91.0,94.0,59.0,63.0
20150321,6,103.0,99.0,64.0,58.0
20150321,7,115.0,76.0,71.0,59.0
20150321,8,128.0,65.0,72.0,57.0
20150321,9,149.0,62.0,69.0,63.0
20150321,10,160.0,60.0,71.0,74.0
20150321,11,160.0,56.0,80.0,74.0
20150321,12,164.0,60.0,87.0,74.0
20150321,13,154.0,59.0,89.0,75.0
20150321,14,163.0,60.0,83.0,70.0
20150321,15,156.0,62.0,76.0,70.0
20150321,16,143.0,59.0,74.0,76.0
20150321,17,143.0,52.0,72.0,76.0
20150321,18,154.0,49.0,74.0,75.0
20150321,19,172.0,51.0,71.0,76.0
20150321,20,189.0,53.0,72.0,80.0
20150321,21,202.0,60.0,71.0,77.0
20150321,22,205.0,55.0,71.0,75.0
20150321,23,214.0,59.0,70.0,74.0
20150322,0,229.0,98.0,72.0,76.0
20150322,1,233.0,152.0,75.0,74.0
20150322,2,226.0,138.0,80.0,76.0
20150322,3,212.0,114.0,78.0,74.0
20150322,4,213.0,88.0,77.0,72.0
20150322,5,220.0,86.0,75.0,69.0
20150322,6,220.0,80.0,67.0,61.0
20150322,7,203.0,60.0,64.0,63.0
20150322,8,150.0,52.0,64.0,58.0
20150322,9,116.0,52.0,66.0,47.0
20150322,10,82.0,53.0,64.0,45.0
20150322,11,87.0,37.0,66.0,51.0
20150322,12,92.0,38.0,70.0,55.0
20150322,13,93.0,38.0,82.0,60.0
20150322,14,91.0,39.0,86.0,63.0
20150322,15,94.0,41.0,96.0,65.0
20150322,16,98.0,45.0,98.0,64.0
20150322,17,89.0,52.0,96.0,60.0
20150322,18,80.0,58.0,98.0,60.0
20150322,19,83.0,79.0,116.0,54.0
20150322,20,85.0,142.0,116.0,52.0
20150322,21,85.0,125.0,104.0,46.0
20150322,22,76.0,105.0,93.0,41.0
20150322,23,75.0,96.0,82.0,48.0
20150323,0,81.0,96.0,72.0,52.0
20150323,1,82.0,91.0,61.0,54.0
20150323,2,79.0,86.0,49.0,56.0
20150323,3,73.0,83.0,40.0,56.0
20150323,4,71.0,82.0,43.0,57.0
20150323,5,71.0,84.0,45.0,60.0
20150323,6,71.0,84.0,51.0,59.0
20150323,7,72.0,92.0,58.0,60.0
20150323,8,85.0,94.0,59.0,68.0
20150323,9,118.0,83.0,61.0,74.0
20150323,10,107.0,67.0,62.0,80.0
20150323,11,74.0,60.0,65.0,78.0
20150323,12,59.0,38.0,67.0,79.0
20150323,13,45.0,27.0,74.0,76.0
20150323,14,35.0,30.0,74.0,72.0
20150323,15,38.0,33.0,83.0,74.0
20150323,16,45.0,35.0,78.0,77.0
20150323,17,42.0,40.0,63.0,89.0
20150323,18,42.0,53.0,50.0,87.0
20150323,19,46.0,62.0,54.0,70.0
20150323,20,53.0,67.0,58.0,71.0
20150323,21,54.0,72.0,59.0,72.0
20150323,22,48.0,69.0,55.0,77.0
20150323,23,47.0,71.0,48.0,82.0
20150324,0,44.0,73.0,38.0,82.0
20150324,1,40.0,80.0,29.0,81.0
20150324,2,37.0,96.0,27.0,82.0
20150324,3,41.0,122.0,24.0,81.0
20150324,4,45.0,116.0,23.0,82.0
20150324,5,49.0,106.0,23.0,78.0
20150324,6,50.0,94.0,22.0,80.0
20150324,7,49.0,94.0,20.0,83.0
20150324,8,44.0,97.0,25.0,92.0
20150324,9,39.0,92.0,25.0,91.0
20150324,10,43.0,88.0,24.0,82.0
20150324,11,37.0,89.0,23.0,72.0
20150324,12,39.0,87.0,21.0,63.0
20150324,13,39.0,93.0,26.0,58.0
20150324,14,42.0,92.0,27.0,55.0
20150324,15,46.0,91.0,30.0,58.0
20150324,16,48.0,89.0,32.0,60.0
20150324,18,51.0,103.0,36.0,58.0
20150324,19,50.0,116.0,35.0,54.0
20150324,20,50.0,133.0,37.0,54.0
20150324,21,49.0,148.0,42.0,53.0
20150324,22,48.0,161.0,39.0,49.0
20150324,23,48.0,186.0,39.0,48.0
20150325,0,47.0,184.0,36.0,48.0
20150325,1,47.0,178.0,37.0,47.0
20150325,2,47.0,167.0,37.0,47.0
20150325,3,46.0,163.0,41.0,52.0
20150325,4,45.0,153.0,41.0,53.0
20150325,5,44.0,153.0,40.0,55.0
20150325,6,44.0,156.0,42.0,59.0
20150325,7,49.0,163.0,41.0,57.0
20150325,8,52.0,165.0,44.0,64.0
20150325,9,42.0,171.0,51.0,67.0
20150325,10,44.0,184.0,52.0,65.0
20150325,11,46.0,188.0,52.0,65.0
20150325,12,42.0,203.0,49.0,65.0
20150325,13,45.0,209.0,49.0,66.0
20150325,14,47.0,204.0,50.0,67.0
20150325,15,51.0,157.0,48.0,71.0
20150325,16,56.0,132.0,49.0,69.0
20150325,17,58.0,121.0,55.0,66.0
20150325,18,58.0,119.0,59.0,67.0
20150325,19,56.0,126.0,63.0,65.0
20150325,20,55.0,147.0,63.0,65.0
20150325,21,53.0,161.0,56.0,63.0
20150325,22,50.0,156.0,54.0,61.0
20150325,23,49.0,141.0,46.0,64.0
20150326,0,48.0,138.0,54.0,66.0
20150326,1,47.0,135.0,53.0,67.0
20150326,2,46.0,136.0,49.0,66.0
20150326,3,46.0,139.0,43.0,65.0
20150326,4,46.0,143.0,39.0,65.0
20150326,5,45.0,148.0,35.0,66.0
20150326,6,45.0,154.0,33.0,67.0
20150326,7,45.0,161.0,33.0,65.0
20150326,8,47.0,175.0,32.0,69.0
20150326,9,45.0,189.0,31.0,74.0
20150326,10,46.0,202.0,32.0,70.0
20150326,11,48.0,206.0,31.0,64.0
20150326,12,50.0,191.0,34.0,61.0
20150326,13,54.0,146.0,34.0,61.0
20150326,14,61.0,128.0,34.0,61.0
20150326,15,66.0,113.0,33.0,64.0
20150326,16,70.0,106.0,32.0,64.0
20150326,17,69.0,90.0,31.0,64.0
20150326,18,69.0,100.0,34.0,65.0
20150326,19,67.0,111.0,39.0,63.0
20150326,20,65.0,132.0,40.0,62.0
20150326,21,61.0,110.0,41.0,58.0
20150326,22,58.0,108.0,44.0,58.0
20150326,23,56.0,104.0,42.0,58.0
20150327,0,54.0,96.0,39.0,53.0
20150327,1,53.0,92.0,35.0,52.0
20150327,2,53.0,89.0,35.0,54.0
20150327,3,53.0,92.0,30.0,50.0
20150327,4,54.0,98.0,29.0,50.0
20150327,5,56.0,111.0,30.0,55.0
20150327,6,56.0,108.0,33.0,55.0
20150327,7,56.0,114.0,36.0,55.0
20150327,8,53.0,131.0,41.0,56.0
20150327,9,50.0,144.0,39.0,58.0
20150327,10,49.0,139.0,38.0,58.0
20150327,11,47.0,164.0,40.0,60.0
20150327,12,46.0,148.0,47.0,60.0
20150327,13,45.0,146.0,49.0,59.0
20150327,14,45.0,150.0,47.0,59.0
20150327,15,45.0,149.0,49.0,59.0
20150327,16,46.0,158.0,54.0,57.0
20150327,17,48.0,170.0,59.0,70.0
20150327,18,48.0,184.0,58.0,68.0
20150327,20,56.0,202.0,68.0,50.0
20150327,21,56.0,195.0,64.0,54.0
20150327,22,55.0,174.0,58.0,62.0
20150327,23,54.0,158.0,49.0,57.0
20150328,0,55.0,142.0,46.0,45.0
20150328,1,60.0,138.0,45.0,41.0
20150328,2,63.0,141.0,45.0,39.0
20150328,3,67.0,142.0,43.0,40.0
20150328,5,71.0,153.0,45.0,47.0
20150328,6,78.0,156.0,46.0,48.0
20150328,7,83.0,139.0,48.0,49.0
20150328,8,89.0,122.0,49.0,52.0
20150328,9,91.0,133.0,48.0,52.0
20150328,10,93.0,314.0,53.0,56.0
20150328,11,105.0,500.0,56.0,50.0
20150328,13,125.0,500.0,67.0,44.0
20150328,14,122.0,500.0,74.0,41.0
20150328,15,117.0,402.0,60.0,40.0
20150328,17,114.0,97.0,63.0,45.0
20150328,18,111.0,71.0,68.0,52.0
20150328,19,124.0,66.0,75.0,52.0
20150328,20,156.0,64.0,91.0,54.0
20150328,21,184.0,59.0,98.0,53.0
20150328,22,184.0,61.0,91.0,52.0
20150328,23,161.0,58.0,81.0,47.0
20150329,0,138.0,59.0,71.0,49.0
20150329,1,127.0,61.0,70.0,50.0
20150329,2,116.0,61.0,67.0,50.0
20150329,3,111.0,58.0,67.0,56.0
20150329,4,109.0,60.0,69.0,60.0
20150329,5,108.0,60.0,70.0,60.0
20150329,6,109.0,58.0,69.0,60.0
20150329,7,114.0,68.0,67.0,63.0
20150329,8,126.0,111.0,74.0,64.0
20150329,9,144.0,186.0,69.0,67.0
20150329,10,153.0,333.0,64.0,66.0
20150329,11,154.0,378.0,58.0,60.0
20150329,12,138.0,432.0,59.0,59.0
20150329,14,124.0,324.0,76.0,52.0
20150329,15,119.0,239.0,81.0,47.0
20150329,16,113.0,188.0,76.0,54.0
20150329,18,104.0,245.0,71.0,45.0
20150329,19,106.0,249.0,72.0,49.0
20150329,20,110.0,245.0,74.0,49.0
20150329,21,111.0,282.0,71.0,51.0
20150329,22,108.0,289.0,64.0,52.0
20150329,23,100.0,260.0,56.0,54.0
20150330,0,87.0,220.0,46.0,57.0
20150330,1,75.0,198.0,53.0,59.0
20150330,2,70.0,191.0,51.0,58.0
20150330,3,67.0,189.0,51.0,56.0
20150330,4,66.0,185.0,54.0,55.0
20150330,5,65.0,186.0,60.0,59.0
20150330,6,64.0,184.0,60.0,56.0
20150330,7,61.0,185.0,61.0,55.0
20150330,8,68.0,200.0,62.0,57.0
20150330,9,60.0,220.0,64.0,54.0
20150330,10,54.0,275.0,65.0,53.0
20150330,11,53.0,283.0,60.0,52.0
20150330,12,50.0,259.0,55.0,45.0
20150330,13,56.0,229.0,50.0,39.0
20150330,14,58.0,230.0,41.0,47.0
20150330,15,49.0,232.0,44.0,40.0
20150330,16,53.0,222.0,45.0,44.0
20150330,17,50.0,216.0,52.0,46.0
20150330,18,49.0,218.0,54.0,52.0
20150330,19,48.0,223.0,55.0,45.0
20150330,20,49.0,232.0,54.0,43.0
20150330,21,54.0,241.0,50.0,40.0
20150330,22,56.0,237.0,50.0,46.0
20150330,23,59.0,229.0,49.0,44.0
20150331,0,61.0,219.0,46.0,45.0
20150331,1,63.0,213.0,45.0,46.0
20150331,2,66.0,218.0,43.0,43.0
20150331,3,69.0,229.0,42.0,43.0
20150331,4,70.0,222.0,42.0,45.0
20150331,5,72.0,208.0,39.0,45.0
20150331,6,74.0,208.0,43.0,48.0
20150331,7,78.0,212.0,44.0,48.0
20150331,8,91.0,218.0,48.0,53.0
20150331,9,98.0,218.0,51.0,53.0
20150331,10,103.0,218.0,52.0,50.0
20150331,11,100.0,205.0,47.0,38.0
20150331,12,80.0,195.0,46.0,43.0
20150331,13,80.0,189.0,45.0,39.0
20150331,14,78.0,170.0,40.0,29.0
20150331,15,80.0,153.0,37.0,34.0
20150331,16,85.0,0.0,40.0,36.0
20150331,17,94.0,0.0,44.0,36.0
20150331,18,113.0,0.0,52.0,43.0
