date,hour,shanghai,beijing,guangzhou,shenzhen
20140516,5,77.0,133.0,58.0,41.0
20140516,6,72.0,127.0,58.0,40.0
20140516,7,73.0,118.0,57.0,53.0
20140516,8,74.0,95.0,62.0,53.0
20140516,9,77.0,67.0,62.0,40.0
20140516,11,76.0,52.0,58.0,38.0
20140516,12,86.0,36.0,58.0,44.0
20140516,13,85.0,38.0,49.0,32.0
20140516,14,81.0,43.0,52.0,36.0
20140516,15,89.0,50.0,44.0,34.0
20140516,16,95.0,59.0,43.0,41.0
20140516,17,98.0,65.0,26.0,27.0
20140516,18,97.0,73.0,32.0,38.0
20140516,19,88.0,74.0,50.0,38.0
20140516,20,101.0,77.0,54.0,43.0
20140516,21,105.0,102.0,57.0,35.0
20140516,22,102.0,115.0,57.0,35.0
20140516,23,116.0,98.0,58.0,39.0
20140517,0,121.0,92.0,59.0,36.0
20140517,1,135.0,88.0,55.0,31.0
20140517,2,0.0,94.0,0.0,0.0
20140517,3,134.0,96.0,51.0,19.0
20140517,4,133.0,90.0,51.0,24.0
20140517,5,124.0,85.0,34.0,18.0
20140517,6,119.0,87.0,18.0,13.0
20140517,7,116.0,96.0,19.0,19.0
20140517,8,107.0,95.0,26.0,26.0
20140517,9,94.0,94.0,28.0,34.0
20140517,10,87.0,102.0,29.0,41.0
20140517,11,85.0,108.0,33.0,29.0
20140517,12,84.0,99.0,38.0,22.0
20140517,13,73.0,82.0,38.0,21.0
20140517,14,68.0,73.0,40.0,20.0
20140517,15,68.0,92.0,33.0,33.0
20140517,16,66.0,105.0,27.0,38.0
20140517,17,64.0,108.0,36.0,26.0
20140517,18,62.0,110.0,35.0,29.0
20140517,19,60.0,121.0,27.0,30.0
20140517,20,58.0,123.0,26.0,33.0
20140517,21,56.0,120.0,24.0,31.0
20140517,22,55.0,110.0,30.0,34.0
20140517,23,55.0,98.0,33.0,17.0
20140518,0,55.0,85.0,32.0,19.0
20140518,1,54.0,69.0,33.0,21.0
20140518,2,56.0,63.0,37.0,28.0
20140518,3,56.0,70.0,38.0,22.0
20140518,4,56.0,75.0,40.0,21.0
20140518,5,56.0,79.0,47.0,24.0
20140518,6,57.0,83.0,48.0,30.0
20140518,7,56.0,87.0,52.0,33.0
20140518,8,55.0,91.0,54.0,45.0
20140518,9,54.0,84.0,55.0,34.0
20140518,10,53.0,84.0,55.0,38.0
20140518,11,54.0,80.0,57.0,34.0
20140518,13,56.0,102.0,54.0,36.0
20140518,14,57.0,117.0,51.0,31.0
20140518,15,58.0,118.0,36.0,34.0
20140518,16,58.0,123.0,33.0,23.0
20140518,17,58.0,125.0,28.0,28.0
20140518,18,59.0,154.0,43.0,23.0
20140518,19,61.0,186.0,51.0,26.0
20140518,20,62.0,202.0,52.0,30.0
20140518,21,60.0,187.0,24.0,28.0
20140518,22,60.0,171.0,25.0,30.0
20140518,23,63.0,159.0,25.0,29.0
20140519,0,63.0,149.0,29.0,27.0
20140519,1,62.0,131.0,30.0,30.0
20140519,2,59.0,116.0,33.0,29.0
20140519,3,59.0,102.0,31.0,24.0
20140519,4,62.0,95.0,34.0,23.0
20140519,5,64.0,96.0,36.0,24.0
20140519,6,61.0,94.0,37.0,26.0
20140519,7,50.0,90.0,43.0,29.0
20140519,8,52.0,90.0,42.0,26.0
20140519,9,58.0,95.0,50.0,29.0
20140519,10,48.0,100.0,55.0,32.0
20140519,11,40.0,132.0,60.0,39.0
20140519,13,44.0,189.0,61.0,43.0
20140519,14,53.0,202.0,62.0,21.0
20140519,15,62.0,205.0,67.0,23.0
20140519,16,60.0,200.0,62.0,22.0
20140519,17,61.0,176.0,58.0,34.0
20140519,18,69.0,149.0,42.0,29.0
20140519,19,73.0,148.0,39.0,28.0
20140519,20,82.0,150.0,43.0,28.0
20140519,22,88.0,176.0,43.0,23.0
20140519,23,87.0,199.0,47.0,24.0
20140520,0,74.0,215.0,53.0,26.0
20140520,1,66.0,220.0,49.0,29.0
20140520,2,67.0,234.0,47.0,31.0
20140520,3,72.0,244.0,46.0,35.0
20140520,4,77.0,242.0,55.0,34.0
20140520,5,99.0,220.0,49.0,37.0
20140520,6,130.0,168.0,58.0,28.0
20140520,7,161.0,108.0,60.0,33.0
20140520,8,157.0,66.0,63.0,40.0
20140520,9,118.0,40.0,66.0,38.0
20140520,10,116.0,44.0,66.0,34.0
20140520,11,119.0,50.0,82.0,28.0
20140520,12,100.0,44.0,107.0,35.0
20140520,13,83.0,45.0,106.0,35.0
20140520,14,83.0,49.0,78.0,32.0
20140520,15,91.0,58.0,62.0,38.0
20140520,16,98.0,67.0,54.0,26.0
20140520,17,93.0,76.0,36.0,18.0
20140520,18,93.0,85.0,27.0,28.0
20140520,19,83.0,92.0,31.0,30.0
20140520,20,82.0,97.0,36.0,32.0
20140520,21,64.0,158.0,41.0,36.0
20140520,22,53.0,146.0,43.0,42.0
20140520,23,49.0,145.0,51.0,53.0
20140521,0,47.0,148.0,52.0,51.0
20140521,1,50.0,129.0,51.0,45.0
20140521,2,57.0,110.0,46.0,45.0
20140521,3,62.0,108.0,50.0,46.0
20140521,4,67.0,108.0,51.0,42.0
20140521,5,67.0,111.0,53.0,31.0
20140521,6,78.0,107.0,52.0,24.0
20140521,7,91.0,113.0,55.0,28.0
20140521,8,94.0,118.0,60.0,35.0
20140521,9,103.0,119.0,60.0,35.0
20140521,10,130.0,124.0,56.0,32.0
20140521,11,149.0,126.0,52.0,22.0
20140521,13,159.0,132.0,36.0,23.0
20140521,14,176.0,145.0,37.0,29.0
20140521,15,192.0,152.0,37.0,26.0
20140521,17,187.0,159.0,33.0,40.0
20140521,18,187.0,169.0,32.0,29.0
20140521,19,183.0,178.0,34.0,23.0
20140521,20,180.0,182.0,40.0,32.0
20140521,21,164.0,193.0,38.0,33.0
20140521,22,165.0,197.0,36.0,26.0
20140521,23,171.0,197.0,35.0,22.0
20140522,0,182.0,196.0,33.0,18.0
20140522,1,178.0,197.0,34.0,16.0
20140522,2,166.0,197.0,33.0,15.0
20140522,3,155.0,211.0,30.0,13.0
20140522,4,152.0,0.0,26.0,16.0
20140522,5,146.0,236.0,23.0,22.0
20140522,6,145.0,239.0,23.0,17.0
20140522,7,139.0,256.0,29.0,29.0
20140522,8,139.0,280.0,27.0,32.0
20140522,9,133.0,313.0,39.0,31.0
20140522,10,114.0,330.0,37.0,38.0
20140522,11,112.0,334.0,42.0,26.0
20140522,13,68.0,228.0,52.0,28.0
20140522,14,76.0,150.0,51.0,28.0
20140522,15,83.0,100.0,52.0,34.0
20140522,16,88.0,113.0,34.0,30.0
20140522,17,91.0,135.0,21.0,34.0
20140522,18,92.0,139.0,27.0,38.0
20140522,19,88.0,138.0,34.0,33.0
20140522,20,83.0,128.0,43.0,43.0
20140522,21,77.0,113.0,45.0,48.0
20140522,22,67.0,97.0,47.0,53.0
20140522,23,60.0,93.0,52.0,57.0
20140523,0,53.0,97.0,51.0,56.0
20140523,1,48.0,101.0,46.0,53.0
20140523,2,45.0,105.0,42.0,57.0
20140523,3,43.0,111.0,50.0,46.0
20140523,4,46.0,0.0,42.0,41.0
20140523,5,46.0,126.0,39.0,34.0
20140523,6,47.0,133.0,45.0,29.0
20140523,7,47.0,139.0,48.0,31.0
20140523,8,43.0,145.0,48.0,38.0
20140523,9,45.0,155.0,55.0,33.0
20140523,10,40.0,155.0,60.0,26.0
20140523,11,42.0,141.0,69.0,27.0
20140523,15,61.0,113.0,50.0,29.0
20140523,16,63.0,127.0,53.0,36.0
20140523,17,65.0,137.0,51.0,38.0
20140523,18,64.0,141.0,34.0,50.0
20140523,19,62.0,138.0,37.0,55.0
20140523,20,58.0,130.0,37.0,57.0
20140523,21,53.0,0.0,35.0,60.0
20140523,22,49.0,111.0,33.0,54.0
20140523,23,46.0,111.0,34.0,41.0
20140524,0,43.0,125.0,40.0,28.0
20140524,1,40.0,126.0,46.0,14.0
20140524,2,38.0,123.0,52.0,17.0
20140524,3,36.0,118.0,55.0,17.0
20140524,4,35.0,0.0,53.0,17.0
20140524,5,35.0,98.0,49.0,19.0
20140524,6,34.0,94.0,44.0,23.0
20140524,7,34.0,88.0,42.0,36.0
20140524,8,43.0,91.0,44.0,37.0
20140524,9,49.0,90.0,52.0,41.0
20140524,10,53.0,90.0,51.0,33.0
20140524,11,53.0,87.0,47.0,32.0
20140524,12,51.0,87.0,50.0,32.0
20140524,13,50.0,89.0,49.0,32.0
20140524,14,48.0,88.0,43.0,31.0
20140524,15,51.0,93.0,34.0,48.0
20140524,16,53.0,95.0,39.0,29.0
20140524,17,53.0,102.0,32.0,32.0
20140524,18,53.0,103.0,37.0,28.0
20140524,19,52.0,106.0,41.0,35.0
20140524,20,48.0,106.0,41.0,37.0
20140524,21,46.0,111.0,48.0,29.0
20140524,22,43.0,113.0,38.0,30.0
20140524,23,41.0,113.0,37.0,34.0
20140525,0,38.0,116.0,38.0,23.0
20140525,1,34.0,118.0,41.0,24.0
20140525,2,0.0,128.0,33.0,26.0
20140525,3,32.0,133.0,35.0,24.0
20140525,4,29.0,143.0,28.0,31.0
20140525,5,29.0,157.0,29.0,28.0
20140525,6,31.0,162.0,28.0,20.0
20140525,7,41.0,164.0,37.0,35.0
20140525,8,46.0,185.0,42.0,41.0
20140525,9,57.0,0.0,39.0,43.0
20140525,10,73.0,355.0,35.0,28.0
20140525,11,103.0,309.0,40.0,23.0
20140525,12,144.0,139.0,37.0,30.0
20140525,13,158.0,61.0,37.0,30.0
20140525,14,166.0,0.0,35.0,30.0
20140525,15,193.0,65.0,33.0,37.0
20140525,16,242.0,55.0,41.0,27.0
20140525,17,258.0,60.0,44.0,31.0
20140525,18,241.0,55.0,46.0,37.0
20140525,19,186.0,50.0,47.0,24.0
20140525,20,148.0,53.0,51.0,30.0
20140525,21,133.0,45.0,48.0,28.0
20140525,22,123.0,64.0,37.0,26.0
20140525,23,116.0,55.0,42.0,22.0
20140526,0,117.0,53.0,33.0,18.0
20140526,1,111.0,54.0,37.0,18.0
20140526,2,111.0,57.0,29.0,15.0
20140526,3,117.0,54.0,27.0,18.0
20140526,4,129.0,58.0,29.0,20.0
20140526,5,146.0,58.0,31.0,17.0
20140526,6,166.0,69.0,32.0,18.0
20140526,7,186.0,70.0,36.0,30.0
20140526,8,211.0,58.0,38.0,30.0
20140526,9,224.0,58.0,36.0,33.0
20140526,10,223.0,63.0,35.0,24.0
20140526,11,200.0,58.0,46.0,27.0
20140526,13,129.0,66.0,58.0,33.0
20140526,14,130.0,69.0,66.0,31.0
20140526,16,162.0,79.0,68.0,46.0
20140526,17,166.0,70.0,67.0,52.0
20140526,18,186.0,74.0,68.0,51.0
20140526,19,194.0,77.0,60.0,49.0
20140526,20,214.0,74.0,54.0,48.0
20140526,21,178.0,79.0,59.0,47.0
20140526,22,172.0,74.0,63.0,42.0
20140526,23,171.0,71.0,72.0,50.0
20140527,0,172.0,0.0,79.0,0.0
20140527,1,172.0,76.0,79.0,34.0
20140527,2,169.0,69.0,80.0,33.0
20140527,3,200.0,77.0,85.0,33.0
20140527,4,237.0,77.0,90.0,30.0
20140527,5,258.0,77.0,90.0,34.0
20140527,6,273.0,87.0,91.0,37.0
20140527,7,279.0,160.0,88.0,37.0
20140527,8,280.0,248.0,90.0,42.0
20140527,9,265.0,276.0,94.0,53.0
20140527,10,222.0,105.0,93.0,57.0
20140527,11,173.0,127.0,84.0,60.0
20140527,12,134.0,99.0,94.0,60.0
20140527,13,116.0,84.0,106.0,59.0
20140527,14,106.0,73.0,107.0,58.0
20140527,15,102.0,114.0,94.0,58.0
20140527,17,118.0,53.0,89.0,60.0
20140527,18,126.0,53.0,88.0,64.0
20140527,19,131.0,53.0,88.0,60.0
20140527,20,148.0,0.0,81.0,52.0
20140527,21,0.0,0.0,0.0,0.0
20140527,22,0.0,0.0,0.0,0.0
20140527,23,241.0,44.0,73.0,44.0
20140528,0,245.0,0.0,0.0,0.0
20140528,1,246.0,58.0,76.0,42.0
20140528,2,258.0,56.0,69.0,29.0
20140528,3,254.0,65.0,68.0,26.0
20140528,4,238.0,64.0,67.0,23.0
20140528,5,200.0,61.0,64.0,29.0
20140528,6,185.0,74.0,63.0,28.0
20140528,7,172.0,76.0,63.0,35.0
20140528,8,171.0,68.0,61.0,32.0
20140528,9,162.0,64.0,63.0,33.0
20140528,10,169.0,58.0,61.0,36.0
20140528,11,155.0,54.0,60.0,34.0
20140528,13,120.0,61.0,61.0,41.0
20140528,14,118.0,99.0,62.0,42.0
20140528,15,115.0,106.0,57.0,47.0
20140528,16,114.0,0.0,56.0,41.0
20140528,17,115.0,98.0,68.0,32.0
20140528,18,113.0,111.0,72.0,37.0
20140528,19,103.0,0.0,69.0,49.0
20140528,20,89.0,123.0,61.0,46.0
20140528,21,73.0,116.0,54.0,38.0
20140528,22,76.0,104.0,55.0,30.0
20140528,23,74.0,90.0,57.0,28.0
20140529,0,66.0,86.0,53.0,28.0
20140529,1,72.0,90.0,53.0,21.0
20140529,2,62.0,88.0,55.0,19.0
20140529,3,58.0,88.0,58.0,26.0
20140529,4,59.0,84.0,60.0,22.0
20140529,5,60.0,80.0,62.0,24.0
20140529,6,64.0,90.0,60.0,27.0
20140529,7,69.0,98.0,58.0,35.0
20140529,8,80.0,109.0,55.0,29.0
20140529,9,103.0,99.0,56.0,28.0
20140529,10,126.0,0.0,54.0,32.0
20140529,11,0.0,92.0,0.0,0.0
20140529,12,138.0,84.0,55.0,37.0
20140529,13,149.0,95.0,56.0,31.0
20140529,14,149.0,94.0,55.0,30.0
20140529,15,0.0,0.0,0.0,0.0
20140529,17,164.0,119.0,44.0,42.0
20140529,18,170.0,121.0,43.0,44.0
20140529,19,176.0,120.0,52.0,42.0
20140529,20,183.0,113.0,55.0,40.0
20140529,21,194.0,99.0,60.0,28.0
20140529,22,208.0,90.0,62.0,33.0
20140529,23,189.0,88.0,59.0,30.0
20140530,0,0.0,84.0,0.0,0.0
20140530,1,175.0,88.0,66.0,27.0
20140530,2,176.0,97.0,57.0,30.0
20140530,3,182.0,103.0,49.0,21.0
20140530,4,183.0,101.0,40.0,21.0
20140530,5,180.0,94.0,41.0,22.0
20140530,6,179.0,94.0,39.0,27.0
20140530,7,0.0,0.0,0.0,0.0
20140530,8,144.0,103.0,46.0,31.0
20140530,9,127.0,104.0,48.0,26.0
20140530,10,116.0,104.0,44.0,27.0
20140530,11,114.0,120.0,43.0,30.0
20140530,12,110.0,137.0,48.0,35.0
20140530,13,107.0,153.0,50.0,33.0
20140530,14,115.0,0.0,45.0,29.0
20140530,15,119.0,171.0,47.0,29.0
20140530,16,113.0,190.0,46.0,27.0
20140530,17,118.0,203.0,45.0,33.0
20140530,18,119.0,205.0,47.0,37.0
20140530,19,113.0,206.0,48.0,39.0
20140530,20,103.0,206.0,47.0,46.0
20140530,21,91.0,205.0,47.0,30.0
20140530,22,86.0,203.0,46.0,35.0
20140530,23,86.0,180.0,37.0,29.0
20140531,0,82.0,156.0,41.0,22.0
20140531,1,0.0,0.0,0.0,0.0
20140531,2,62.0,112.0,36.0,21.0
20140531,3,62.0,105.0,34.0,22.0
20140531,4,67.0,108.0,35.0,29.0
20140531,5,63.0,113.0,34.0,30.0
20140531,6,69.0,110.0,34.0,33.0
20140531,7,72.0,119.0,38.0,40.0
20140531,9,63.0,133.0,44.0,23.0
20140531,10,67.0,0.0,31.0,30.0
20140531,11,69.0,149.0,36.0,31.0
20140531,12,72.0,159.0,39.0,32.0
20140531,13,78.0,0.0,47.0,39.0
20140531,14,83.0,172.0,56.0,36.0
20140531,15,83.0,179.0,51.0,32.0
20140531,16,86.0,185.0,57.0,39.0
20140531,17,86.0,182.0,68.0,30.0
20140531,18,83.0,183.0,75.0,33.0
20140531,19,83.0,192.0,75.0,29.0
20140531,20,79.0,198.0,67.0,28.0
20140531,21,73.0,196.0,54.0,35.0
20140531,22,70.0,237.0,45.0,31.0
20140531,23,0.0,0.0,0.0,0.0
20140601,0,63.0,165.0,0.0,0.0
20140601,1,58.0,145.0,31.0,22.0
20140601,2,55.0,117.0,33.0,26.0
20140601,3,53.0,101.0,27.0,21.0
20140601,4,50.0,95.0,27.0,22.0
20140601,5,50.0,81.0,28.0,16.0
20140601,6,52.0,78.0,29.0,21.0
20140601,7,52.0,76.0,31.0,30.0
20140601,8,52.0,0.0,28.0,28.0
20140601,9,53.0,75.0,31.0,26.0
20140601,10,46.0,73.0,29.0,30.0
20140601,11,45.0,75.0,27.0,22.0
20140601,12,45.0,76.0,32.0,30.0
20140601,13,45.0,78.0,35.0,24.0
20140601,14,45.0,82.0,39.0,27.0
20140601,15,46.0,88.0,44.0,38.0
20140601,16,46.0,90.0,47.0,36.0
20140601,17,46.0,97.0,53.0,43.0
20140601,18,45.0,98.0,57.0,40.0
20140601,19,45.0,97.0,58.0,46.0
20140601,20,43.0,93.0,53.0,33.0
20140601,21,42.0,87.0,46.0,33.0
20140601,22,40.0,80.0,45.0,31.0
20140601,23,38.0,71.0,35.0,25.0
20140602,0,36.0,63.0,30.0,26.0
20140602,1,35.0,60.0,29.0,22.0
20140602,2,39.0,55.0,28.0,17.0
20140602,3,50.0,54.0,28.0,16.0
20140602,4,0.0,0.0,0.0,0.0
20140602,5,80.0,37.0,24.0,21.0
20140602,6,88.0,37.0,20.0,20.0
20140602,7,91.0,43.0,26.0,25.0
20140602,8,91.0,47.0,22.0,19.0
20140602,9,88.0,40.0,24.0,18.0
20140602,10,80.0,45.0,26.0,18.0
20140602,11,75.0,50.0,28.0,30.0
20140602,12,78.0,0.0,30.0,33.0
20140602,13,69.0,0.0,37.0,31.0
20140602,14,64.0,58.0,41.0,35.0
20140602,15,60.0,66.0,42.0,43.0
20140602,16,58.0,76.0,47.0,46.0
20140602,17,54.0,0.0,58.0,0.0
20140602,18,0.0,89.0,0.0,32.0
20140602,19,56.0,94.0,61.0,29.0
20140602,20,54.0,92.0,58.0,32.0
20140602,21,58.0,86.0,49.0,43.0
20140602,22,62.0,82.0,43.0,36.0
20140602,23,59.0,0.0,39.0,42.0
20140603,0,45.0,67.0,35.0,33.0
20140603,1,44.0,60.0,35.0,20.0
20140603,2,44.0,48.0,29.0,22.0
20140603,3,44.0,55.0,25.0,22.0
20140603,4,44.0,54.0,27.0,19.0
20140603,5,44.0,53.0,23.0,20.0
20140603,6,48.0,53.0,28.0,28.0
20140603,7,60.0,56.0,25.0,29.0
20140603,8,70.0,54.0,29.0,29.0
20140603,9,71.0,54.0,25.0,30.0
20140603,10,67.0,51.0,23.0,41.0
20140603,11,61.0,46.0,27.0,42.0
20140603,12,58.0,45.0,41.0,44.0
20140603,13,54.0,45.0,44.0,42.0
20140603,14,59.0,59.0,51.0,38.0
20140603,15,66.0,94.0,57.0,45.0
20140603,16,66.0,0.0,57.0,35.0
20140603,17,73.0,94.0,48.0,37.0
20140603,18,74.0,103.0,35.0,50.0
20140603,19,81.0,111.0,37.0,37.0
20140603,20,78.0,119.0,52.0,53.0
20140603,21,71.0,119.0,51.0,51.0
20140603,22,71.0,115.0,53.0,52.0
20140603,23,71.0,103.0,57.0,52.0
20140604,0,76.0,98.0,60.0,55.0
20140604,1,89.0,81.0,63.0,55.0
20140604,2,97.0,75.0,63.0,55.0
20140604,3,98.0,77.0,64.0,56.0
20140604,4,104.0,82.0,58.0,57.0
20140604,5,109.0,83.0,60.0,55.0
20140604,6,111.0,91.0,60.0,51.0
20140604,7,111.0,91.0,61.0,56.0
20140604,8,110.0,0.0,64.0,59.0
20140604,9,99.0,103.0,67.0,53.0
20140604,10,87.0,87.0,64.0,32.0
20140604,11,82.0,74.0,58.0,32.0
20140604,12,0.0,0.0,0.0,0.0
20140604,13,77.0,70.0,78.0,41.0
20140604,14,69.0,103.0,97.0,39.0
20140604,15,66.0,110.0,77.0,27.0
20140604,16,55.0,105.0,73.0,38.0
20140604,17,58.0,117.0,90.0,39.0
20140604,18,66.0,122.0,101.0,41.0
20140604,19,77.0,124.0,103.0,52.0
20140604,20,76.0,120.0,95.0,42.0
20140604,21,60.0,112.0,76.0,37.0
20140604,22,58.0,99.0,56.0,27.0
20140604,23,53.0,0.0,43.0,23.0
20140605,0,53.0,76.0,41.0,27.0
20140605,1,58.0,79.0,36.0,22.0
20140605,2,0.0,0.0,0.0,22.0
20140605,3,54.0,96.0,31.0,28.0
20140605,4,0.0,0.0,0.0,0.0
20140605,5,54.0,91.0,28.0,25.0
20140605,6,54.0,89.0,29.0,28.0
20140605,7,50.0,99.0,32.0,36.0
20140605,8,45.0,106.0,38.0,39.0
20140605,9,46.0,108.0,33.0,31.0
20140605,10,51.0,100.0,30.0,30.0
20140605,11,57.0,85.0,33.0,34.0
20140605,12,64.0,65.0,39.0,30.0
20140605,13,69.0,92.0,46.0,34.0
20140605,14,77.0,105.0,40.0,39.0
20140605,15,75.0,111.0,36.0,42.0
20140605,16,69.0,117.0,40.0,35.0
20140605,17,69.0,128.0,43.0,40.0
20140605,18,70.0,154.0,45.0,29.0
20140605,19,57.0,154.0,44.0,29.0
20140605,20,52.0,157.0,41.0,32.0
20140605,21,48.0,154.0,37.0,39.0
20140605,22,51.0,146.0,33.0,42.0
20140605,23,50.0,136.0,28.0,36.0
20140606,0,49.0,123.0,24.0,25.0
20140606,1,54.0,110.0,24.0,21.0
20140606,2,63.0,116.0,23.0,24.0
20140606,3,69.0,124.0,22.0,32.0
20140606,4,71.0,128.0,21.0,34.0
20140606,5,72.0,121.0,27.0,34.0
20140606,6,72.0,114.0,30.0,36.0
20140606,7,75.0,116.0,37.0,44.0
20140606,8,81.0,122.0,48.0,42.0
20140606,9,86.0,133.0,55.0,49.0
20140606,10,86.0,138.0,58.0,43.0
20140606,11,82.0,141.0,56.0,42.0
20140606,12,75.0,122.0,54.0,55.0
20140606,13,0.0,0.0,0.0,0.0
20140606,14,70.0,30.0,25.0,38.0
20140606,15,65.0,32.0,21.0,24.0
20140606,16,63.0,34.0,24.0,34.0
20140606,17,61.0,34.0,26.0,36.0
20140606,18,66.0,34.0,36.0,38.0
20140606,19,68.0,32.0,46.0,39.0
20140606,20,68.0,0.0,52.0,46.0
20140606,21,70.0,29.0,56.0,56.0
20140606,22,67.0,0.0,59.0,57.0
20140606,23,61.0,30.0,59.0,53.0
20140607,0,70.0,0.0,61.0,55.0
20140607,1,75.0,22.0,60.0,49.0
20140607,2,75.0,23.0,60.0,47.0
20140607,3,0.0,0.0,0.0,0.0
20140607,4,70.0,18.0,66.0,52.0
20140607,5,65.0,21.0,64.0,40.0
20140607,6,65.0,20.0,67.0,40.0
20140607,7,65.0,35.0,66.0,42.0
20140607,8,0.0,0.0,0.0,0.0
20140607,9,72.0,27.0,69.0,50.0
20140607,10,0.0,0.0,0.0,0.0
20140607,11,94.0,32.0,75.0,46.0
20140607,12,100.0,35.0,76.0,44.0
20140607,13,113.0,40.0,71.0,42.0
20140607,14,111.0,0.0,70.0,38.0
20140607,15,108.0,49.0,76.0,48.0
20140607,16,97.0,49.0,75.0,35.0
20140607,17,98.0,51.0,77.0,32.0
20140607,18,102.0,51.0,74.0,32.0
20140607,19,101.0,61.0,75.0,35.0
20140607,20,94.0,59.0,81.0,32.0
20140607,21,83.0,0.0,88.0,38.0
20140607,22,64.0,56.0,77.0,37.0
20140607,23,59.0,60.0,70.0,38.0
20140608,0,60.0,59.0,61.0,36.0
20140608,1,59.0,55.0,53.0,45.0
20140608,2,56.0,56.0,54.0,50.0
20140608,3,58.0,50.0,56.0,55.0
20140608,4,60.0,42.0,59.0,56.0
20140608,6,63.0,36.0,67.0,61.0
20140608,7,67.0,0.0,69.0,66.0
20140608,10,70.0,63.0,77.0,70.0
20140608,11,64.0,59.0,80.0,71.0
20140608,12,64.0,61.0,87.0,77.0
20140608,13,64.0,56.0,89.0,80.0
20140608,14,0.0,63.0,87.0,85.0
20140608,15,65.0,69.0,82.0,85.0
20140608,16,0.0,0.0,0.0,0.0
20140608,17,54.0,63.0,84.0,89.0
20140608,18,50.0,65.0,94.0,94.0
20140608,19,49.0,61.0,97.0,99.0
20140608,20,48.0,57.0,94.0,94.0
20140608,21,48.0,60.0,97.0,81.0
20140608,22,46.0,59.0,100.0,76.0
20140608,23,43.0,59.0,91.0,69.0
20140609,0,0.0,0.0,0.0,0.0
20140609,1,43.0,53.0,88.0,51.0
20140609,2,42.0,45.0,81.0,45.0
20140609,3,43.0,35.0,78.0,40.0
20140609,4,42.0,41.0,66.0,36.0
20140609,5,42.0,46.0,54.0,33.0
20140609,6,46.0,39.0,40.0,31.0
