date,hour,shanghai,beijing,guangzhou,shenzhen
20170109,11,85.0,21.0,42.0,45.0
20170109,12,82.0,23.0,45.0,49.0
20170109,13,80.0,23.0,47.0,53.0
20170109,14,85.0,27.0,46.0,55.0
20170109,16,99.0,39.0,49.0,59.0
20170109,17,105.0,56.0,52.0,60.0
20170109,18,108.0,69.0,59.0,61.0
20170109,19,113.0,87.0,61.0,66.0
20170109,20,111.0,110.0,69.0,67.0
20170109,21,97.0,135.0,73.0,67.0
20170109,22,94.0,156.0,75.0,65.0
20170109,23,99.0,144.0,79.0,61.0
20170110,0,106.0,88.0,78.0,56.0
20170110,1,113.0,48.0,78.0,61.0
20170110,2,115.0,31.0,80.0,56.0
20170110,3,115.0,26.0,83.0,56.0
20170110,4,113.0,28.0,80.0,58.0
20170110,5,114.0,26.0,76.0,59.0
20170110,6,110.0,26.0,72.0,60.0
20170110,7,96.0,26.0,70.0,61.0
20170110,8,93.0,25.0,67.0,60.0
20170110,9,106.0,25.0,66.0,61.0
20170110,10,121.0,24.0,66.0,56.0
20170110,11,127.0,24.0,69.0,54.0
20170110,12,126.0,25.0,70.0,53.0
20170110,13,125.0,25.0,74.0,53.0
20170110,14,122.0,27.0,76.0,53.0
20170110,15,115.0,28.0,80.0,53.0
20170110,16,109.0,29.0,83.0,53.0
20170110,17,106.0,40.0,86.0,54.0
20170110,18,94.0,59.0,93.0,56.0
20170110,19,93.0,70.0,100.0,60.0
20170110,20,100.0,87.0,108.0,66.0
20170110,21,104.0,93.0,109.0,71.0
20170110,22,96.0,92.0,109.0,67.0
20170110,23,87.0,91.0,110.0,64.0
20170111,0,80.0,86.0,94.0,61.0
20170111,1,65.0,87.0,86.0,61.0
20170111,2,50.0,86.0,85.0,63.0
20170111,3,49.0,87.0,88.0,66.0
20170111,4,43.0,87.0,81.0,70.0
20170111,5,40.0,82.0,81.0,71.0
20170111,6,40.0,74.0,82.0,71.0
20170111,7,39.0,64.0,86.0,72.0
20170111,8,37.0,66.0,87.0,74.0
20170111,9,46.0,66.0,88.0,77.0
20170111,10,51.0,77.0,87.0,81.0
20170111,11,50.0,87.0,86.0,81.0
20170111,12,43.0,83.0,80.0,85.0
20170111,13,40.0,86.0,81.0,87.0
20170111,14,36.0,61.0,78.0,88.0
20170111,15,36.0,61.0,80.0,88.0
20170111,16,40.0,83.0,80.0,91.0
20170111,17,45.0,93.0,82.0,93.0
20170111,18,52.0,96.0,86.0,92.0
20170111,19,52.0,96.0,93.0,94.0
20170111,20,53.0,88.0,97.0,99.0
20170111,21,54.0,74.0,98.0,103.0
20170111,22,50.0,46.0,99.0,98.0
20170111,23,48.0,32.0,98.0,100.0
20170112,0,40.0,35.0,98.0,103.0
20170112,1,45.0,30.0,98.0,103.0
20170112,2,45.0,28.0,96.0,103.0
20170112,3,50.0,28.0,94.0,104.0
20170112,4,54.0,29.0,88.0,105.0
20170112,5,56.0,29.0,83.0,106.0
20170112,6,58.0,29.0,77.0,105.0
20170112,7,56.0,38.0,71.0,105.0
20170112,8,56.0,39.0,65.0,103.0
20170112,9,63.0,44.0,58.0,100.0
20170112,10,66.0,45.0,48.0,100.0
20170112,11,70.0,45.0,41.0,103.0
20170112,12,71.0,53.0,35.0,99.0
20170112,13,82.0,69.0,27.0,97.0
20170112,14,81.0,77.0,28.0,94.0
20170112,15,93.0,82.0,24.0,89.0
20170112,16,104.0,94.0,21.0,86.0
20170112,17,103.0,104.0,20.0,76.0
20170112,18,97.0,114.0,21.0,67.0
20170112,19,93.0,130.0,21.0,61.0
20170112,20,91.0,136.0,21.0,54.0
20170112,21,89.0,67.0,21.0,47.0
20170112,22,91.0,45.0,21.0,38.0
20170112,23,94.0,29.0,21.0,33.0
20170113,0,98.0,24.0,19.0,28.0
20170113,1,104.0,36.0,18.0,25.0
20170113,2,105.0,34.0,18.0,24.0
20170113,3,109.0,33.0,15.0,22.0
20170113,4,113.0,28.0,14.0,21.0
20170113,5,121.0,28.0,14.0,21.0
20170113,6,124.0,29.0,15.0,20.0
20170113,7,124.0,28.0,16.0,19.0
20170113,8,121.0,28.0,20.0,18.0
20170113,9,131.0,30.0,19.0,18.0
20170113,10,143.0,26.0,18.0,18.0
20170113,11,164.0,26.0,17.0,20.0
20170113,12,181.0,29.0,17.0,21.0
20170113,13,175.0,29.0,17.0,23.0
20170113,14,150.0,31.0,18.0,25.0
20170113,15,127.0,32.0,19.0,25.0
20170113,16,116.0,33.0,22.0,25.0
20170113,17,100.0,34.0,25.0,28.0
20170113,18,111.0,34.0,26.0,29.0
20170113,19,117.0,34.0,26.0,31.0
20170113,20,122.0,33.0,25.0,33.0
20170113,22,158.0,30.0,24.0,35.0
20170113,23,143.0,28.0,23.0,36.0
20170114,0,115.0,26.0,22.0,33.0
20170114,1,89.0,25.0,19.0,30.0
20170114,2,75.0,26.0,17.0,26.0
20170114,3,65.0,23.0,18.0,22.0
20170114,4,56.0,20.0,15.0,19.0
20170114,5,35.0,20.0,16.0,18.0
20170114,6,34.0,20.0,16.0,17.0
20170114,7,35.0,21.0,17.0,18.0
20170114,8,38.0,27.0,20.0,17.0
20170114,9,38.0,36.0,21.0,17.0
20170114,10,33.0,34.0,20.0,18.0
20170114,11,31.0,32.0,21.0,21.0
20170114,12,31.0,19.0,25.0,23.0
20170114,13,32.0,19.0,27.0,26.0
20170114,14,33.0,21.0,30.0,26.0
20170114,15,35.0,23.0,34.0,28.0
20170114,16,37.0,28.0,36.0,30.0
20170114,17,38.0,38.0,40.0,32.0
20170114,18,39.0,52.0,39.0,36.0
20170114,19,39.0,60.0,45.0,38.0
20170114,20,38.0,67.0,51.0,42.0
20170114,21,38.0,80.0,49.0,43.0
20170114,22,37.0,70.0,49.0,42.0
20170114,23,35.0,66.0,53.0,42.0
20170115,0,34.0,61.0,53.0,43.0
20170115,1,32.0,59.0,52.0,45.0
20170115,2,33.0,58.0,45.0,46.0
20170115,3,34.0,55.0,35.0,46.0
20170115,4,34.0,53.0,35.0,48.0
20170115,5,34.0,50.0,33.0,47.0
20170115,6,33.0,46.0,33.0,37.0
20170115,7,33.0,48.0,33.0,29.0
20170115,8,32.0,50.0,32.0,26.0
20170115,9,32.0,50.0,29.0,24.0
20170115,10,32.0,56.0,29.0,26.0
20170115,11,32.0,59.0,29.0,23.0
20170115,12,32.0,64.0,30.0,23.0
20170115,13,33.0,67.0,32.0,25.0
20170115,14,33.0,75.0,32.0,28.0
20170115,15,34.0,81.0,30.0,31.0
20170115,16,35.0,88.0,28.0,35.0
20170115,17,35.0,91.0,34.0,37.0
20170115,18,35.0,97.0,38.0,36.0
20170115,19,34.0,100.0,41.0,38.0
20170115,20,33.0,104.0,40.0,40.0
20170115,21,31.0,108.0,36.0,40.0
20170115,22,31.0,109.0,29.0,40.0
20170115,23,31.0,116.0,26.0,38.0
20170116,0,29.0,120.0,25.0,38.0
20170116,1,26.0,119.0,25.0,36.0
20170116,2,25.0,121.0,26.0,33.0
20170116,3,23.0,119.0,28.0,30.0
20170116,4,23.0,117.0,28.0,30.0
20170116,5,23.0,119.0,26.0,29.0
20170116,6,23.0,117.0,26.0,29.0
20170116,7,26.0,113.0,32.0,29.0
20170116,8,31.0,114.0,39.0,32.0
20170116,9,31.0,108.0,42.0,32.0
20170116,10,28.0,97.0,42.0,32.0
20170116,11,32.0,91.0,46.0,32.0
20170116,12,32.0,91.0,48.0,35.0
20170116,13,32.0,106.0,48.0,38.0
20170116,14,36.0,120.0,50.0,39.0
20170116,15,33.0,120.0,49.0,42.0
20170116,16,33.0,119.0,48.0,45.0
20170116,17,35.0,138.0,50.0,47.0
20170116,18,35.0,148.0,50.0,46.0
20170116,19,35.0,142.0,54.0,50.0
20170116,20,34.0,156.0,54.0,50.0
20170116,21,32.0,160.0,55.0,46.0
20170116,22,32.0,158.0,53.0,44.0
20170116,23,36.0,156.0,54.0,44.0
20170117,0,36.0,156.0,55.0,42.0
20170117,1,35.0,158.0,50.0,40.0
20170117,2,34.0,164.0,53.0,39.0
20170117,3,34.0,163.0,50.0,38.0
20170117,4,33.0,163.0,46.0,36.0
20170117,5,40.0,163.0,43.0,41.0
20170117,6,53.0,157.0,38.0,44.0
20170117,7,63.0,156.0,35.0,47.0
20170117,8,71.0,163.0,35.0,49.0
20170117,9,78.0,172.0,35.0,50.0
20170117,10,81.0,179.0,35.0,46.0
20170117,11,74.0,150.0,36.0,40.0
20170117,12,63.0,178.0,36.0,38.0
20170117,13,61.0,193.0,40.0,36.0
20170117,14,60.0,191.0,42.0,35.0
20170117,15,55.0,149.0,39.0,33.0
20170117,16,58.0,175.0,39.0,36.0
20170117,17,65.0,202.0,40.0,47.0
20170117,18,65.0,209.0,38.0,49.0
20170117,19,67.0,214.0,41.0,52.0
20170117,20,70.0,214.0,48.0,49.0
20170117,21,67.0,199.0,48.0,52.0
20170117,22,59.0,184.0,52.0,50.0
20170117,23,54.0,172.0,46.0,52.0
20170118,0,49.0,122.0,48.0,52.0
20170118,1,48.0,70.0,47.0,52.0
20170118,2,48.0,56.0,45.0,51.0
20170118,3,50.0,50.0,40.0,52.0
20170118,4,53.0,39.0,39.0,54.0
20170118,5,48.0,36.0,42.0,56.0
20170118,6,43.0,35.0,43.0,56.0
20170118,7,39.0,32.0,42.0,58.0
20170118,8,39.0,32.0,43.0,59.0
20170118,9,38.0,35.0,43.0,59.0
20170118,10,38.0,39.0,47.0,61.0
20170118,11,38.0,33.0,54.0,57.0
20170118,12,40.0,34.0,57.0,55.0
20170118,13,39.0,33.0,60.0,57.0
20170118,14,42.0,37.0,60.0,57.0
20170118,15,40.0,53.0,59.0,56.0
20170118,16,46.0,65.0,61.0,60.0
20170118,17,53.0,69.0,59.0,62.0
20170118,18,60.0,60.0,63.0,63.0
20170118,19,66.0,61.0,65.0,64.0
20170118,20,70.0,67.0,76.0,66.0
20170118,21,67.0,72.0,70.0,64.0
20170118,22,67.0,80.0,71.0,61.0
20170118,23,72.0,83.0,68.0,60.0
20170119,0,75.0,98.0,64.0,60.0
20170119,1,80.0,114.0,63.0,59.0
20170119,2,78.0,121.0,59.0,60.0
20170119,3,82.0,122.0,56.0,60.0
20170119,4,85.0,131.0,56.0,59.0
20170119,5,88.0,137.0,53.0,58.0
20170119,6,93.0,133.0,50.0,58.0
20170119,7,97.0,133.0,47.0,58.0
20170119,8,103.0,130.0,45.0,59.0
20170119,9,104.0,113.0,51.0,56.0
20170119,10,104.0,92.0,52.0,53.0
20170119,11,99.0,82.0,53.0,53.0
20170119,12,98.0,83.0,54.0,49.0
20170119,13,98.0,70.0,52.0,53.0
20170119,14,97.0,61.0,50.0,54.0
20170119,15,103.0,63.0,49.0,58.0
20170119,16,109.0,62.0,46.0,63.0
20170119,17,113.0,59.0,44.0,65.0
20170119,18,116.0,55.0,42.0,67.0
20170119,19,124.0,51.0,43.0,76.0
20170119,20,130.0,35.0,43.0,78.0
20170119,21,137.0,32.0,44.0,74.0
20170119,22,147.0,33.0,40.0,69.0
20170119,23,141.0,33.0,35.0,60.0
20170120,0,138.0,33.0,26.0,56.0
20170120,1,157.0,30.0,23.0,49.0
20170120,2,203.0,30.0,21.0,45.0
20170120,3,223.0,31.0,18.0,37.0
20170120,4,223.0,30.0,17.0,28.0
20170120,5,200.0,30.0,18.0,24.0
20170120,6,144.0,30.0,15.0,22.0
20170120,7,136.0,30.0,16.0,21.0
20170120,8,136.0,28.0,16.0,22.0
20170120,9,130.0,28.0,15.0,22.0
20170120,10,109.0,30.0,15.0,22.0
20170120,11,82.0,26.0,20.0,23.0
20170120,12,71.0,26.0,20.0,24.0
20170120,13,58.0,25.0,26.0,26.0
20170120,14,47.0,32.0,28.0,30.0
20170120,15,38.0,32.0,29.0,33.0
20170120,16,35.0,39.0,34.0,37.0
20170120,17,38.0,42.0,39.0,41.0
20170120,18,39.0,49.0,46.0,45.0
20170120,19,39.0,58.0,53.0,45.0
20170120,20,39.0,65.0,60.0,47.0
20170120,21,39.0,75.0,65.0,49.0
20170120,22,38.0,86.0,66.0,50.0
20170120,23,37.0,92.0,67.0,53.0
20170121,0,36.0,96.0,69.0,55.0
20170121,1,34.0,96.0,69.0,55.0
20170121,2,32.0,97.0,69.0,54.0
20170121,3,31.0,98.0,71.0,53.0
20170121,4,29.0,99.0,74.0,54.0
20170121,5,30.0,89.0,76.0,55.0
20170121,6,35.0,60.0,77.0,56.0
20170121,7,35.0,46.0,80.0,60.0
20170121,8,40.0,37.0,82.0,61.0
20170121,9,42.0,22.0,82.0,61.0
20170121,10,43.0,25.0,83.0,60.0
20170121,11,50.0,43.0,82.0,58.0
20170121,12,46.0,53.0,81.0,56.0
20170121,13,48.0,55.0,80.0,58.0
20170121,14,50.0,52.0,77.0,59.0
20170121,15,53.0,46.0,72.0,61.0
20170121,16,56.0,36.0,69.0,64.0
20170121,17,61.0,37.0,69.0,64.0
20170121,18,65.0,36.0,71.0,69.0
20170121,19,71.0,36.0,75.0,75.0
20170121,20,76.0,35.0,76.0,78.0
20170121,21,80.0,34.0,77.0,78.0
20170121,22,78.0,32.0,77.0,78.0
20170121,23,80.0,30.0,75.0,82.0
20170122,0,81.0,29.0,76.0,80.0
20170122,1,85.0,21.0,77.0,76.0
20170122,2,88.0,21.0,74.0,72.0
20170122,3,96.0,21.0,65.0,70.0
20170122,4,93.0,20.0,60.0,66.0
20170122,5,85.0,20.0,59.0,64.0
20170122,6,85.0,20.0,59.0,63.0
20170122,7,91.0,20.0,59.0,63.0
20170122,8,93.0,22.0,59.0,64.0
20170122,9,83.0,22.0,59.0,66.0
20170122,10,59.0,20.0,57.0,65.0
20170122,11,57.0,23.0,56.0,64.0
20170122,12,65.0,20.0,55.0,63.0
20170122,13,69.0,25.0,53.0,61.0
20170122,14,71.0,29.0,55.0,60.0
20170122,15,63.0,33.0,55.0,60.0
20170122,16,51.0,45.0,54.0,60.0
20170122,17,50.0,61.0,58.0,61.0
20170122,18,52.0,74.0,61.0,64.0
20170122,19,54.0,82.0,64.0,67.0
20170122,20,50.0,76.0,66.0,69.0
20170122,21,42.0,60.0,66.0,72.0
20170122,22,41.0,55.0,74.0,74.0
20170122,23,39.0,53.0,75.0,72.0
20170123,0,36.0,40.0,67.0,70.0
20170123,1,37.0,36.0,65.0,69.0
20170123,2,36.0,33.0,64.0,70.0
20170123,3,35.0,32.0,64.0,69.0
20170123,4,34.0,26.0,63.0,69.0
20170123,5,35.0,23.0,60.0,70.0
20170123,6,41.0,23.0,58.0,70.0
20170123,7,46.0,26.0,56.0,66.0
20170123,8,52.0,27.0,56.0,65.0
20170123,9,52.0,27.0,56.0,59.0
20170123,10,49.0,35.0,56.0,55.0
20170123,11,47.0,35.0,56.0,59.0
20170123,12,45.0,30.0,56.0,55.0
20170123,13,45.0,32.0,56.0,56.0
20170123,14,40.0,32.0,55.0,59.0
20170123,15,43.0,46.0,56.0,60.0
20170123,16,40.0,50.0,59.0,61.0
20170123,17,42.0,54.0,61.0,64.0
20170123,18,43.0,57.0,64.0,69.0
20170123,19,43.0,66.0,76.0,71.0
20170123,20,42.0,85.0,86.0,71.0
20170123,21,40.0,94.0,85.0,71.0
20170123,22,38.0,100.0,92.0,70.0
20170123,23,36.0,111.0,86.0,67.0
20170124,0,33.0,117.0,85.0,65.0
20170124,1,24.0,116.0,88.0,62.0
20170124,2,25.0,111.0,92.0,63.0
20170124,3,25.0,108.0,92.0,61.0
20170124,4,25.0,108.0,88.0,59.0
20170124,5,25.0,105.0,82.0,57.0
20170124,6,27.0,103.0,80.0,58.0
20170124,7,33.0,94.0,75.0,58.0
20170124,8,38.0,77.0,70.0,63.0
20170124,9,37.0,67.0,69.0,61.0
20170124,10,30.0,61.0,64.0,64.0
20170124,11,30.0,66.0,60.0,65.0
20170124,12,31.0,82.0,59.0,61.0
20170124,13,32.0,89.0,60.0,61.0
20170124,14,34.0,87.0,64.0,59.0
20170124,15,41.0,98.0,63.0,58.0
20170124,16,43.0,126.0,63.0,61.0
20170124,17,52.0,139.0,60.0,68.0
20170124,18,54.0,147.0,64.0,71.0
20170124,19,58.0,160.0,74.0,72.0
20170124,20,60.0,167.0,86.0,72.0
20170124,21,63.0,161.0,81.0,71.0
20170124,22,70.0,167.0,80.0,67.0
20170124,23,77.0,188.0,76.0,63.0
20170125,0,82.0,200.0,77.0,58.0
20170125,1,82.0,202.0,82.0,46.0
20170125,2,86.0,205.0,94.0,46.0
20170125,3,87.0,213.0,98.0,45.0
20170125,4,88.0,215.0,93.0,45.0
20170125,5,86.0,216.0,89.0,45.0
20170125,6,85.0,216.0,87.0,46.0
20170125,7,82.0,211.0,82.0,46.0
20170125,8,78.0,196.0,80.0,47.0
20170125,9,70.0,191.0,83.0,51.0
20170125,10,65.0,188.0,89.0,52.0
20170125,11,59.0,186.0,86.0,53.0
20170125,12,59.0,192.0,72.0,55.0
20170125,13,63.0,198.0,66.0,56.0
20170125,14,63.0,208.0,60.0,56.0
20170125,15,65.0,213.0,59.0,55.0
20170125,16,66.0,220.0,58.0,58.0
20170125,17,66.0,232.0,61.0,67.0
20170125,18,69.0,240.0,71.0,73.0
20170125,19,75.0,248.0,72.0,75.0
20170125,20,81.0,267.0,74.0,73.0
20170125,21,82.0,271.0,74.0,69.0
20170125,22,83.0,288.0,75.0,64.0
20170125,23,86.0,296.0,74.0,59.0
20170126,0,87.0,303.0,76.0,52.0
20170126,1,92.0,313.0,76.0,42.0
20170126,2,93.0,327.0,75.0,41.0
20170126,3,89.0,340.0,74.0,42.0
20170126,4,88.0,331.0,74.0,44.0
20170126,5,88.0,327.0,75.0,48.0
20170126,6,87.0,322.0,75.0,56.0
20170126,7,87.0,315.0,74.0,61.0
20170126,8,83.0,306.0,74.0,64.0
20170126,9,80.0,303.0,70.0,64.0
20170126,10,74.0,318.0,66.0,61.0
20170126,11,69.0,308.0,65.0,63.0
20170126,12,66.0,276.0,64.0,58.0
20170126,13,64.0,226.0,65.0,58.0
20170126,14,67.0,144.0,66.0,61.0
20170126,15,70.0,70.0,67.0,63.0
20170126,16,64.0,70.0,67.0,63.0
20170126,17,61.0,66.0,67.0,67.0
20170126,18,61.0,54.0,70.0,71.0
20170126,19,67.0,32.0,78.0,73.0
20170126,20,70.0,31.0,87.0,71.0
20170126,21,69.0,34.0,96.0,70.0
20170126,22,69.0,36.0,94.0,66.0
20170126,23,64.0,36.0,92.0,62.0
20170127,0,58.0,36.0,97.0,58.0
20170127,1,53.0,31.0,97.0,54.0
20170127,2,53.0,30.0,96.0,54.0
20170127,3,53.0,30.0,91.0,52.0
20170127,4,56.0,34.0,85.0,50.0
20170127,5,56.0,27.0,76.0,49.0
20170127,6,59.0,28.0,72.0,48.0
20170127,7,64.0,27.0,71.0,47.0
20170127,8,75.0,26.0,67.0,45.0
20170127,9,105.0,30.0,66.0,46.0
20170127,10,164.0,40.0,63.0,46.0
20170127,11,189.0,45.0,56.0,45.0
20170127,12,130.0,56.0,53.0,44.0
20170127,13,80.0,62.0,47.0,45.0
20170127,14,59.0,61.0,46.0,48.0
20170127,15,60.0,64.0,43.0,52.0
20170127,16,62.0,71.0,49.0,59.0
20170127,17,64.0,77.0,57.0,66.0
20170127,18,68.0,91.0,62.0,69.0
20170127,19,71.0,126.0,61.0,69.0
