date,hour,shanghai,beijing,guangzhou,shenzhen
20190108,18,185.0,31.0,40.0,57.0
20190108,19,170.0,38.0,44.0,56.0
20190108,20,128.0,45.0,43.0,55.0
20190108,21,88.0,49.0,41.0,54.0
20190108,22,70.0,51.0,35.0,53.0
20190108,23,64.0,55.0,31.0,52.0
20190109,0,60.0,53.0,29.0,51.0
20190109,1,55.0,52.0,28.0,52.0
20190109,2,46.0,51.0,23.0,51.0
20190109,3,40.0,47.0,22.0,50.0
20190109,4,45.0,42.0,20.0,48.0
20190109,5,49.0,36.0,20.0,47.0
20190109,6,42.0,36.0,19.0,46.0
20190109,7,36.0,33.0,19.0,48.0
20190109,8,36.0,36.0,19.0,52.0
20190109,9,39.0,39.0,21.0,53.0
20190109,10,39.0,43.0,24.0,55.0
20190109,11,42.0,44.0,28.0,58.0
20190109,12,39.0,48.0,34.0,59.0
20190109,13,35.0,58.0,43.0,59.0
20190109,14,29.0,66.0,51.0,57.0
20190109,15,23.0,71.0,55.0,58.0
20190109,16,23.0,80.0,59.0,57.0
20190109,17,26.0,78.0,60.0,54.0
20190109,18,27.0,77.0,61.0,53.0
20190109,19,28.0,81.0,64.0,53.0
20190109,20,28.0,87.0,67.0,54.0
20190109,21,28.0,96.0,67.0,52.0
20190109,22,26.0,91.0,67.0,56.0
20190109,23,28.0,88.0,65.0,55.0
20190110,0,27.0,92.0,65.0,54.0
20190110,1,24.0,89.0,65.0,53.0
20190110,2,23.0,85.0,65.0,52.0
20190110,3,22.0,74.0,66.0,52.0
20190110,4,22.0,72.0,66.0,54.0
20190110,5,20.0,72.0,66.0,56.0
20190110,6,20.0,67.0,67.0,59.0
20190110,7,24.0,74.0,69.0,60.0
20190110,8,30.0,80.0,70.0,57.0
20190110,9,30.0,74.0,67.0,57.0
20190110,10,27.0,82.0,66.0,58.0
20190110,11,26.0,92.0,64.0,57.0
20190110,12,25.0,103.0,65.0,54.0
20190110,13,30.0,110.0,72.0,52.0
20190110,14,32.0,117.0,80.0,52.0
20190110,15,35.0,119.0,87.0,55.0
20190110,16,30.0,122.0,91.0,60.0
20190110,17,30.0,100.0,91.0,59.0
20190110,18,30.0,121.0,92.0,56.0
20190110,19,32.0,133.0,98.0,58.0
20190110,20,28.0,156.0,103.0,58.0
20190110,21,25.0,146.0,103.0,59.0
20190110,22,23.0,160.0,100.0,57.0
20190110,23,23.0,164.0,99.0,56.0
20190111,0,23.0,193.0,98.0,58.0
20190111,1,23.0,206.0,94.0,60.0
20190111,2,23.0,178.0,92.0,60.0
20190111,3,25.0,137.0,91.0,61.0
20190111,4,24.0,121.0,91.0,61.0
20190111,5,23.0,104.0,92.0,62.0
20190111,6,20.0,93.0,93.0,60.0
20190111,7,23.0,92.0,92.0,61.0
20190111,8,28.0,97.0,92.0,63.0
20190111,9,28.0,113.0,93.0,69.0
20190111,10,27.0,109.0,97.0,72.0
20190111,11,26.0,99.0,105.0,76.0
20190111,12,23.0,111.0,119.0,71.0
20190111,13,24.0,110.0,126.0,65.0
20190111,14,28.0,111.0,132.0,58.0
20190111,15,34.0,110.0,142.0,59.0
20190111,16,37.0,109.0,147.0,61.0
20190111,17,37.0,109.0,156.0,68.0
20190111,18,36.0,116.0,154.0,74.0
20190111,19,35.0,126.0,154.0,67.0
20190111,20,34.0,149.0,154.0,63.0
20190111,21,32.0,203.0,146.0,62.0
20190111,22,31.0,235.0,133.0,60.0
20190111,23,30.0,256.0,119.0,60.0
20190112,0,28.0,237.0,108.0,60.0
20190112,1,26.0,209.0,96.0,60.0
20190112,2,27.0,204.0,89.0,62.0
20190112,3,25.0,207.0,83.0,64.0
20190112,4,26.0,217.0,82.0,67.0
20190112,5,26.0,216.0,76.0,72.0
20190112,6,30.0,204.0,69.0,78.0
20190112,7,38.0,165.0,63.0,76.0
20190112,8,40.0,147.0,54.0,85.0
20190112,9,48.0,139.0,49.0,89.0
20190112,10,54.0,135.0,45.0,98.0
20190112,11,63.0,142.0,48.0,106.0
20190112,12,64.0,148.0,55.0,106.0
20190112,13,61.0,153.0,59.0,110.0
20190112,14,69.0,163.0,60.0,106.0
20190112,15,78.0,181.0,64.0,113.0
20190112,16,77.0,211.0,69.0,115.0
20190112,17,75.0,248.0,72.0,115.0
20190112,18,78.0,307.0,70.0,110.0
20190112,19,89.0,369.0,70.0,109.0
20190112,20,89.0,434.0,72.0,106.0
20190112,21,85.0,453.0,77.0,106.0
20190112,22,82.0,453.0,81.0,106.0
20190112,23,77.0,447.0,81.0,106.0
20190113,0,78.0,436.0,81.0,96.0
20190113,1,80.0,419.0,77.0,85.0
20190113,2,80.0,405.0,74.0,70.0
20190113,3,83.0,376.0,71.0,54.0
20190113,4,86.0,344.0,67.0,45.0
20190113,5,88.0,276.0,67.0,41.0
20190113,6,86.0,224.0,66.0,38.0
20190113,7,86.0,172.0,65.0,37.0
20190113,8,86.0,109.0,65.0,35.0
20190113,9,86.0,67.0,64.0,35.0
20190113,10,89.0,43.0,63.0,36.0
20190113,11,104.0,32.0,61.0,38.0
20190113,12,111.0,25.0,63.0,40.0
20190113,13,117.0,28.0,65.0,45.0
20190113,14,119.0,32.0,69.0,48.0
20190113,15,113.0,25.0,74.0,52.0
20190113,16,108.0,35.0,75.0,52.0
20190113,17,109.0,40.0,75.0,52.0
20190113,18,113.0,66.0,77.0,53.0
20190113,19,117.0,97.0,78.0,53.0
20190113,20,124.0,121.0,85.0,54.0
20190113,21,133.0,133.0,81.0,56.0
20190113,22,136.0,143.0,80.0,58.0
20190113,23,135.0,179.0,81.0,56.0
20190114,0,133.0,202.0,82.0,55.0
20190114,1,132.0,212.0,77.0,53.0
20190114,2,126.0,200.0,72.0,52.0
20190114,3,122.0,172.0,71.0,45.0
20190114,4,119.0,156.0,70.0,46.0
20190114,5,117.0,144.0,67.0,44.0
20190114,6,116.0,138.0,65.0,44.0
20190114,7,115.0,113.0,63.0,44.0
20190114,8,117.0,87.0,61.0,47.0
20190114,9,126.0,88.0,61.0,49.0
20190114,10,126.0,116.0,61.0,49.0
20190114,11,115.0,136.0,59.0,48.0
20190114,12,98.0,170.0,60.0,49.0
20190114,13,81.0,191.0,64.0,52.0
20190114,14,67.0,209.0,70.0,52.0
20190114,15,61.0,227.0,78.0,52.0
20190114,16,59.0,236.0,83.0,53.0
20190114,17,61.0,240.0,85.0,55.0
20190114,18,66.0,179.0,86.0,58.0
20190114,19,76.0,82.0,92.0,58.0
20190114,20,82.0,77.0,98.0,58.0
20190114,21,85.0,125.0,100.0,58.0
20190114,22,82.0,113.0,104.0,59.0
20190114,23,85.0,99.0,106.0,56.0
20190115,0,88.0,100.0,109.0,55.0
20190115,1,92.0,86.0,111.0,53.0
20190115,2,97.0,62.0,115.0,52.0
20190115,3,99.0,58.0,113.0,49.0
20190115,4,105.0,84.0,104.0,45.0
20190115,5,108.0,67.0,96.0,44.0
20190115,6,113.0,53.0,89.0,43.0
20190115,7,120.0,50.0,87.0,41.0
20190115,8,121.0,52.0,86.0,42.0
20190115,9,117.0,53.0,83.0,44.0
20190115,10,124.0,55.0,78.0,43.0
20190115,11,135.0,54.0,75.0,42.0
20190115,12,142.0,39.0,71.0,43.0
20190115,13,174.0,40.0,70.0,46.0
20190115,14,205.0,36.0,66.0,54.0
20190115,15,220.0,41.0,61.0,59.0
20190115,16,209.0,45.0,59.0,56.0
20190115,17,214.0,44.0,55.0,59.0
20190115,18,237.0,46.0,54.0,60.0
20190115,19,215.0,47.0,53.0,56.0
20190115,20,205.0,43.0,51.0,54.0
20190115,21,127.0,47.0,41.0,51.0
20190115,22,61.0,53.0,38.0,47.0
20190115,23,44.0,53.0,35.0,44.0
20190116,0,43.0,54.0,36.0,42.0
20190116,1,39.0,58.0,33.0,40.0
20190116,2,37.0,67.0,31.0,39.0
20190116,3,36.0,66.0,30.0,37.0
20190116,4,34.0,64.0,29.0,37.0
20190116,5,33.0,60.0,29.0,33.0
20190116,6,36.0,58.0,28.0,34.0
20190116,7,38.0,66.0,28.0,32.0
20190116,8,44.0,67.0,28.0,33.0
20190116,9,52.0,64.0,28.0,32.0
20190116,10,51.0,60.0,28.0,33.0
20190116,11,52.0,55.0,29.0,35.0
20190116,12,51.0,49.0,32.0,39.0
20190116,13,52.0,47.0,34.0,43.0
20190116,14,57.0,43.0,35.0,46.0
20190116,15,60.0,39.0,37.0,51.0
20190116,16,64.0,46.0,41.0,50.0
20190116,17,68.0,47.0,47.0,54.0
20190116,18,68.0,55.0,48.0,55.0
20190116,19,68.0,68.0,48.0,56.0
20190116,20,67.0,68.0,46.0,57.0
20190116,21,67.0,74.0,39.0,55.0
20190116,22,69.0,83.0,39.0,54.0
20190116,23,69.0,89.0,38.0,50.0
20190117,0,70.0,86.0,36.0,45.0
20190117,1,70.0,87.0,37.0,45.0
20190117,2,72.0,82.0,33.0,45.0
20190117,3,76.0,70.0,32.0,46.0
20190117,4,80.0,62.0,32.0,44.0
20190117,5,83.0,59.0,33.0,42.0
20190117,6,88.0,55.0,35.0,41.0
20190117,7,91.0,56.0,36.0,40.0
20190117,8,96.0,59.0,38.0,41.0
20190117,9,103.0,57.0,38.0,42.0
20190117,10,103.0,53.0,36.0,42.0
20190117,11,108.0,51.0,37.0,42.0
20190117,12,110.0,41.0,39.0,43.0
20190117,13,106.0,36.0,39.0,44.0
20190117,14,99.0,34.0,41.0,46.0
20190117,15,96.0,38.0,42.0,52.0
20190117,16,93.0,54.0,47.0,55.0
20190117,17,96.0,56.0,53.0,56.0
20190117,18,108.0,62.0,59.0,55.0
20190117,19,113.0,76.0,61.0,55.0
20190117,20,130.0,91.0,59.0,53.0
20190117,21,131.0,98.0,56.0,52.0
20190117,22,131.0,109.0,55.0,48.0
20190117,23,130.0,113.0,56.0,47.0
20190118,0,128.0,114.0,55.0,47.0
20190118,1,125.0,100.0,52.0,48.0
20190118,2,121.0,89.0,43.0,48.0
20190118,3,122.0,86.0,42.0,48.0
20190118,4,127.0,77.0,40.0,50.0
20190118,5,126.0,81.0,40.0,51.0
20190118,6,127.0,80.0,39.0,52.0
20190118,7,128.0,78.0,39.0,52.0
20190118,8,131.0,78.0,38.0,52.0
20190118,9,139.0,80.0,39.0,53.0
20190118,10,143.0,85.0,39.0,53.0
20190118,11,136.0,83.0,45.0,55.0
20190118,12,127.0,82.0,49.0,56.0
20190118,13,119.0,74.0,52.0,57.0
20190118,14,105.0,70.0,56.0,56.0
20190118,15,83.0,72.0,57.0,55.0
20190118,16,78.0,76.0,59.0,57.0
20190118,17,86.0,89.0,60.0,56.0
20190118,18,86.0,97.0,59.0,57.0
20190118,19,88.0,98.0,62.0,58.0
20190118,20,93.0,105.0,63.0,60.0
20190118,21,86.0,100.0,63.0,61.0
20190118,22,80.0,99.0,67.0,60.0
20190118,23,76.0,82.0,73.0,61.0
20190119,0,72.0,56.0,81.0,61.0
20190119,1,67.0,40.0,81.0,60.0
20190119,2,63.0,36.0,89.0,61.0
20190119,3,61.0,34.0,86.0,61.0
20190119,4,66.0,29.0,88.0,62.0
20190119,5,64.0,28.0,93.0,62.0
20190119,6,67.0,25.0,91.0,63.0
20190119,7,71.0,28.0,91.0,64.0
20190119,8,70.0,28.0,92.0,66.0
20190119,9,77.0,34.0,92.0,68.0
20190119,10,82.0,37.0,88.0,68.0
20190119,11,88.0,39.0,85.0,65.0
20190119,12,103.0,32.0,77.0,64.0
20190119,13,111.0,26.0,77.0,61.0
20190119,14,117.0,25.0,75.0,60.0
20190119,15,121.0,27.0,82.0,61.0
20190119,16,119.0,30.0,81.0,62.0
20190119,17,122.0,33.0,81.0,65.0
20190119,18,130.0,38.0,85.0,66.0
20190119,19,144.0,47.0,100.0,66.0
20190119,20,154.0,47.0,113.0,62.0
20190119,21,154.0,41.0,125.0,62.0
20190119,22,156.0,39.0,121.0,61.0
20190119,23,163.0,32.0,122.0,59.0
20190120,0,174.0,26.0,124.0,57.0
20190120,1,185.0,32.0,125.0,54.0
20190120,2,200.0,32.0,126.0,52.0
20190120,3,206.0,31.0,125.0,53.0
20190120,4,205.0,31.0,125.0,56.0
20190120,5,184.0,30.0,125.0,54.0
20190120,6,156.0,29.0,121.0,53.0
20190120,7,172.0,29.0,119.0,56.0
20190120,8,195.0,29.0,119.0,59.0
20190120,9,200.0,28.0,122.0,65.0
20190120,10,193.0,28.0,116.0,66.0
20190120,11,184.0,28.0,109.0,63.0
20190120,12,170.0,29.0,105.0,60.0
20190120,13,160.0,33.0,98.0,63.0
20190120,14,146.0,31.0,88.0,63.0
20190120,15,113.0,32.0,85.0,66.0
20190120,16,67.0,33.0,83.0,64.0
20190120,17,39.0,34.0,71.0,63.0
20190120,18,36.0,33.0,61.0,60.0
20190120,19,38.0,34.0,54.0,60.0
20190120,20,38.0,46.0,47.0,56.0
20190120,21,37.0,50.0,36.0,57.0
20190120,22,36.0,61.0,32.0,56.0
20190120,23,35.0,65.0,26.0,54.0
20190121,0,33.0,68.0,23.0,52.0
20190121,1,31.0,64.0,21.0,45.0
20190121,2,31.0,61.0,20.0,41.0
20190121,3,33.0,61.0,20.0,36.0
20190121,4,31.0,53.0,23.0,33.0
20190121,5,35.0,42.0,26.0,33.0
20190121,6,45.0,44.0,29.0,32.0
20190121,7,54.0,48.0,32.0,33.0
20190121,8,58.0,57.0,36.0,37.0
20190121,9,57.0,59.0,42.0,40.0
20190121,10,59.0,54.0,51.0,43.0
20190121,11,56.0,53.0,53.0,46.0
20190121,12,59.0,41.0,52.0,51.0
20190121,13,64.0,39.0,54.0,54.0
20190121,14,70.0,37.0,56.0,55.0
20190121,15,71.0,33.0,56.0,56.0
20190121,16,74.0,38.0,57.0,57.0
20190121,17,78.0,46.0,53.0,58.0
20190121,18,80.0,55.0,54.0,59.0
20190121,19,83.0,60.0,57.0,60.0
20190121,20,92.0,65.0,60.0,63.0
20190121,21,96.0,71.0,66.0,67.0
20190121,22,97.0,72.0,74.0,72.0
20190121,23,98.0,73.0,77.0,77.0
20190122,0,105.0,72.0,85.0,83.0
20190122,1,108.0,69.0,91.0,87.0
20190122,2,109.0,64.0,96.0,89.0
20190122,3,111.0,60.0,98.0,88.0
20190122,4,110.0,52.0,104.0,87.0
20190122,5,110.0,45.0,111.0,85.0
20190122,6,114.0,44.0,114.0,87.0
20190122,7,122.0,51.0,114.0,87.0
20190122,8,130.0,61.0,114.0,87.0
20190122,9,136.0,68.0,113.0,89.0
20190122,10,139.0,65.0,108.0,88.0
20190122,11,132.0,65.0,99.0,86.0
20190122,12,120.0,60.0,92.0,81.0
20190122,13,116.0,56.0,88.0,78.0
20190122,14,114.0,54.0,86.0,74.0
20190122,15,115.0,55.0,82.0,71.0
20190122,16,96.0,55.0,75.0,72.0
20190122,17,83.0,55.0,66.0,74.0
20190122,18,80.0,57.0,69.0,74.0
20190122,19,86.0,67.0,74.0,76.0
20190122,20,91.0,68.0,75.0,78.0
20190122,21,98.0,71.0,76.0,78.0
20190122,22,105.0,72.0,76.0,78.0
20190122,23,111.0,75.0,78.0,77.0
20190123,0,116.0,74.0,80.0,72.0
20190123,1,122.0,66.0,80.0,67.0
20190123,2,126.0,57.0,76.0,67.0
20190123,3,126.0,54.0,71.0,67.0
20190123,4,124.0,49.0,69.0,69.0
20190123,5,125.0,37.0,66.0,69.0
20190123,6,125.0,36.0,64.0,70.0
20190123,7,128.0,38.0,63.0,70.0
20190123,8,131.0,45.0,63.0,70.0
20190123,9,131.0,50.0,61.0,70.0
20190123,10,135.0,46.0,60.0,69.0
20190123,11,135.0,36.0,60.0,66.0
20190123,12,124.0,33.0,64.0,65.0
20190123,13,113.0,29.0,64.0,65.0
20190123,14,104.0,25.0,65.0,65.0
20190123,15,93.0,25.0,65.0,69.0
20190123,16,88.0,31.0,63.0,72.0
20190123,17,87.0,36.0,61.0,71.0
20190123,18,103.0,47.0,61.0,72.0
20190123,19,119.0,61.0,67.0,74.0
20190123,20,154.0,72.0,75.0,76.0
20190123,21,167.0,67.0,82.0,78.0
20190123,22,156.0,63.0,82.0,80.0
20190123,23,161.0,70.0,84.0,83.0
20190124,0,167.0,76.0,80.0,86.0
20190124,1,170.0,71.0,81.0,87.0
20190124,2,167.0,72.0,83.0,87.0
20190124,3,163.0,70.0,73.0,86.0
20190124,4,158.0,69.0,72.0,86.0
20190124,5,157.0,70.0,74.0,87.0
20190124,6,160.0,69.0,74.0,87.0
20190124,7,164.0,72.0,75.0,86.0
20190124,8,164.0,76.0,74.0,86.0
20190124,9,165.0,80.0,78.0,87.0
20190124,10,153.0,86.0,80.0,81.0
20190124,11,128.0,88.0,80.0,70.0
20190124,12,122.0,86.0,77.0,64.0
20190124,13,117.0,86.0,75.0,60.0
20190124,14,110.0,87.0,72.0,58.0
20190124,15,109.0,87.0,82.0,57.0
20190124,16,111.0,86.0,89.0,58.0
20190124,17,109.0,77.0,92.0,57.0
20190124,18,108.0,82.0,100.0,58.0
20190124,19,100.0,86.0,114.0,60.0
20190124,20,100.0,92.0,126.0,61.0
20190124,21,99.0,89.0,124.0,64.0
20190124,22,92.0,88.0,119.0,65.0
20190124,23,83.0,83.0,114.0,64.0
20190125,0,78.0,71.0,111.0,61.0
20190125,1,74.0,53.0,109.0,60.0
20190125,2,65.0,27.0,105.0,60.0
20190125,3,59.0,28.0,105.0,60.0
20190125,4,50.0,25.0,108.0,61.0
20190125,5,48.0,25.0,109.0,61.0
20190125,6,45.0,25.0,108.0,61.0
20190125,7,47.0,28.0,110.0,64.0
20190125,8,47.0,32.0,111.0,66.0
20190125,9,42.0,37.0,108.0,69.0
20190125,10,39.0,39.0,100.0,67.0
20190125,11,30.0,38.0,98.0,65.0
20190125,12,36.0,36.0,105.0,63.0
20190125,13,40.0,35.0,106.0,59.0
20190125,14,43.0,32.0,114.0,57.0
20190125,15,46.0,28.0,131.0,58.0
20190125,16,40.0,30.0,137.0,58.0
20190125,17,42.0,40.0,126.0,58.0
20190125,18,43.0,35.0,124.0,61.0
20190125,19,56.0,40.0,130.0,64.0
20190125,20,62.0,45.0,141.0,65.0
20190125,21,65.0,41.0,139.0,70.0
20190125,22,48.0,35.0,139.0,75.0
20190125,23,39.0,33.0,137.0,78.0
20190126,0,36.0,29.0,132.0,83.0
20190126,1,35.0,24.0,114.0,88.0
20190126,2,35.0,23.0,85.0,93.0
20190126,3,36.0,22.0,71.0,91.0
20190126,4,38.0,21.0,60.0,76.0
20190126,5,40.0,21.0,55.0,67.0
20190126,6,39.0,20.0,53.0,61.0
20190126,7,33.0,20.0,50.0,58.0
20190126,8,32.0,21.0,49.0,56.0
20190126,9,32.0,24.0,51.0,55.0
20190126,10,31.0,21.0,53.0,55.0
20190126,11,31.0,22.0,54.0,55.0
20190126,12,33.0,19.0,55.0,54.0
20190126,13,36.0,20.0,55.0,55.0
20190126,14,37.0,28.0,53.0,56.0
20190126,15,33.0,33.0,53.0,58.0
20190126,16,35.0,41.0,54.0,60.0
20190126,17,35.0,43.0,61.0,60.0
20190126,18,37.0,49.0,64.0,64.0
20190126,19,37.0,55.0,65.0,67.0
20190126,20,38.0,65.0,62.0,72.0
20190126,21,37.0,74.0,64.0,72.0
20190126,22,36.0,82.0,65.0,71.0
20190126,23,34.0,86.0,65.0,67.0
20190127,0,33.0,105.0,67.0,59.0
20190127,1,34.0,108.0,67.0,59.0
20190127,2,33.0,103.0,67.0,61.0
20190127,3,33.0,96.0,69.0,58.0
20190127,4,35.0,88.0,69.0,58.0
20190127,5,35.0,78.0,70.0,59.0
20190127,6,40.0,83.0,71.0,60.0
20190127,7,42.0,86.0,72.0,61.0
20190127,8,46.0,85.0,72.0,64.0
